Geneid	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS04290	2486.2574160079407	2012.8214826947524	825.3082842894944	739.0904238961956	619.0937185080647	542.9497198634016	host	rpsK	None	None	475.67878152294963
gene-AUO97_RS11275	113.38629660385969	87.24130543874344	38.47253090694014	36.692767635030094	20.630105467378307	21.886637338613863	host	gene-AUO97_RS11275	None	None	22.9706532034777
gene-AUO97_RS05810	1.7553615712034507	1.5730628506022448	0.6500659562490777	0.6082982002086635	0.22074432595577642	0.1971335180317269	host	puuE	None	None	0.45189334306831724
gene-AUO97_RS05500	7.339323526204719	5.604120078826381	1.904934016978779	2.6812703246175293	0.5866893640957969	0.28211996802762696	host	tenA	None	None	2.179335271542944
gene-AUO97_RS04300	3296.159534606939	2642.613427702992	1041.4945598195695	995.0298639733235	742.8216371739534	688.4812296674204	host	rpmJ	None	None	659.2503408151598
gene-AUO97_RS09730	1.9234734961072328	1.6922803798108905	0.5766425286837549	0.4532575680232488	0.587435313700496	0.5246032463323642	host	gene-AUO97_RS09730	None	None	0.38151402740909396
gene-AUO97_RS18085	2.884582888160814	2.214483698166378	0.6827176709465199	2.039215555548824	0.9736941501063013	1.2173669853246916	host	gene-AUO97_RS18085	None	None	0.35681250941034204
gene-AUO97_RS08455	0.11666180101703016	0.11344372629203199	0.10492292627178097	0.08247242967039564	0.10688672625227068	0.1336357743288759	host	gene-AUO97_RS08455	None	None	0.002138941893273778
gene-AUO97_RS01905	142.45544068091743	99.30753122798343	33.014894434932835	29.84898497265856	15.305657800660516	13.933974030632793	host	gene-AUO97_RS01905	None	None	41.894284793680576
gene-AUO97_RS06525	21.18784180235768	16.377047741668342	2.0521689991392456	3.6101901811599664	2.2896813417765824	1.3691116095458364	host	gene-AUO97_RS06525	None	None	8.00047974958683
gene-AUO97_RS00735	3.701678946270367	2.521854035471871	1.4154102754063251	1.1438925995283875	0.5077119496982857	0.533206739572215	host	xdhA	None	None	0.7972281109351699
gene-AUO97_RS07560	5.138984921895434	6.32179424448614	1.8376166137543761	1.0942570975820651	1.0778242507561373	2.0567964149500177	host	gene-AUO97_RS07560	None	None	1.4343196131802163
gene-AUO97_RS09785	171.50177569409175	121.57289535209112	35.14115048526052	32.25892255449429	18.287991657499475	17.294241917611927	host	gene-AUO97_RS09785	None	None	52.91760409355456
gene-AUO97_RS09175	20.995883577481624	15.706704067081061	4.670041727670843	3.6998048310469156	3.32833389246654	3.03278965629699	host	gene-AUO97_RS09175	None	None	5.879417012672832
gene-AUO97_RS16880	0.038751297540621905	0.037682356635465174	0.03485202096440277	0.027394688177229322	0.03550433214673327	0.04438950545889235	host	gene-AUO97_RS16880	None	None	0.0007104876918217095
gene-AUO97_RS08215	0.038751297540621905	0.037682356635465174	0.03485202096440277	0.027394688177229322	0.03550433214673327	0.04438950545889235	host	gene-AUO97_RS08215	None	None	0.0007104876918217095
gene-AUO97_RS14595	0.9155415253727801	0.8902866345961641	0.2166886520830259	0.44284108975190706	0.30904205633808696	0.3863816953421847	host	gene-AUO97_RS14595	None	None	0.14350769074822672
gene-AUO97_RS10855	0.4189401445456925	0.3333140411673105	0.03425318898906939	0.13461994533827468	0.03489429207548356	0.04362679917952994	host	gene-AUO97_RS10855	None	None	0.142526434266328
gene-AUO97_RS16355	0.9990848158376692	0.7455892702841096	0.10448299785973995	0.180678593303068	0.10643856387804733	0.026615091323361033	host	gene-AUO97_RS16355	None	None	0.3837418252781741
gene-AUO97_RS17310	5.933749569428149	3.0042508931761573	3.925324520477469	1.3520369554372382	1.03339600381067	1.4043582479251342	host	gene-AUO97_RS17310	None	None	1.0983029606989714
gene-AUO97_RS00925	0.03610055731797351	0.03510473614900013	0.03246800650103972	0.025520784425692465	0.03307569704874826	0.04135308977603652	host	gene-AUO97_RS00925	None	None	0.0006618875565505175
gene-AUO97_RS00995	194.88353859894886	145.60502269582304	48.31700754815513	50.349418313776546	34.15030903760048	31.87213217743691	host	efp	None	None	46.910351605792954
gene-AUO97_RS04035	3.9132818047336277	3.4164689219649325	1.0532855614138836	1.3529304506496604	0.863633728868218	1.2106436772319558	host	gene-AUO97_RS04035	None	None	0.7527709913918533
gene-AUO97_RS14360	66.38676607043858	36.84282878298202	15.00118980766144	9.344592072786854	8.53495835705424	6.959271636561894	host	gene-AUO97_RS14360	None	None	19.47824896864518
gene-AUO97_RS03970	28.551908770250293	19.48430585567568	7.141476612858263	6.951068043408803	4.798497085563067	4.605952526792507	host	pdxA	None	None	6.788102415595029
gene-AUO97_RS15280	13.81938247849882	8.116128319287968	6.768176416914266	3.772350023812541	1.1282487771073015	2.03753310242175	host	gene-AUO97_RS15280	None	None	3.1027311513252673
gene-AUO97_RS10825	5.255425971622019	3.997976483033708	2.154304599096406	1.6933452092002201	0.7533790221329402	0.6961992759391439	host	gene-AUO97_RS10825	None	None	1.1598967776749483
gene-M172_gp39	900.2577530604448	963.3961121645239	5712.377741656345	7112.864665102658	37370.22661195216	38916.82165878168	phage	gene-M172_gp39	late	late	17769.29573600322
gene-AUO97_RS05690	235.10121369304497	170.47173724244536	73.6794034635774	66.38894044709117	56.76735155015049	45.414775647891005	host	aceE	None	None	45.55023556374767
gene-AUO97_RS08130	0.029397536065299375	0.02858661537862875	0.026439464179891754	0.020782177237898106	0.0269343209389011	0.03367479724467695	host	gene-AUO97_RS08130	None	None	0.0005389906627612965
gene-AUO97_RS18645	2.64848022529471	2.337691492157498	1.6490643743083222	2.102743749133065	0.2613223270505883	0.7001138912450301	host	eutC	None	None	0.46382831142410025
gene-AUO97_RS00500	5.265090993406387	4.214687521427068	1.8574937997458336	1.0487635741550312	0.5063793724024896	0.8330314016563787	host	rodA	None	None	1.4270823510026927
gene-AUO97_RS11190	7.117878419810611	7.107347248511573	2.191170593908529	1.6547808625676366	1.9695722186571432	0.7113800917938008	host	gene-AUO97_RS11190	None	None	1.9915178756520189
gene-AUO97_RS14085	4.271523235154802	5.05179093644205	3.841709227555313	2.8564669651465158	0.10577332285380953	0.13224373501295011	host	gene-AUO97_RS14085	None	None	1.3931161178883897
gene-AUO97_RS14480	2.8793733731409157	2.4829717543819747	1.612418499323693	0.8833444060285023	0.3484297694007843	0.31116172944223564	host	gene-AUO97_RS14480	None	None	0.7000115305078211
gene-AUO97_RS06585	3.937335784324768	2.1270698679756	0.3934609735191786	0.927814833791951	2.0041261172300753	0.5011341537332846	host	gene-AUO97_RS06585	None	None	0.9104519062077436
gene-AUO97_RS07855	10.055320134017533	7.160978704902108	2.134359305948039	3.0959021336535937	1.770827550824043	1.4853336065030691	host	phoR	None	None	2.4031012993862184
gene-AUO97_RS10485	10.38371801342001	7.629620704009675	2.4453415643948953	2.251612945557414	1.3048671604395194	1.156823700674031	host	tilS	None	None	2.9603661774420296
gene-AUO97_RS02970	70.36468680613115	54.727735144788866	25.074939958232655	22.97415573396412	9.255165749708333	8.794208378361184	host	gene-AUO97_RS02970	None	None	16.598848255516813
gene-AUO97_RS06845	91.26265458572983	71.39531895294957	29.115464368034825	26.870739400387798	16.673009706141233	14.63889167432242	host	gene-AUO97_RS06845	None	None	20.30432763095205
gene-AUO97_RS10685	26.921158514834175	17.541537889943456	5.125224501396393	5.251037144439552	3.2047066328473357	2.6561294862175515	host	fghA	None	None	8.064991285615253
gene-AUO97_RS11660	35.832541101705516	25.33842105649136	10.331666237239556	8.473115492120002	6.588846088781124	6.811295295498465	host	gene-AUO97_RS11660	None	None	7.937533757585095
gene-AUO97_RS11235	8.331619723686966	7.445574775958306	1.9841981958890664	1.8532153692914433	1.1176797019119171	1.1595328896685837	host	bioA	None	None	2.5097201374263958
gene-AUO97_RS14325	0.14393339086516707	0.027992607786345557	0.025890072716413484	0.020350339788798924	0.026374646737573285	0.09892518359410296	host	gene-AUO97_RS14325	None	None	0.039028998403488994
gene-AUO97_RS15165	110.65993627942812	77.62833260303236	26.968387673967662	20.08433915450371	9.948061552463873	8.95766700514115	host	gene-AUO97_RS15165	None	None	34.64387496720387
gene-AUO97_RS17180	0.18515536438263738	0.025721131259529927	0.023789207627253443	0.018698999567273476	0.024234460606123425	0.03029928057575946	host	gene-AUO97_RS17180	None	None	0.0700386067841049
gene-AUO97_RS03025	3.3285190422185664	3.948066316004876	1.4145549631030536	1.26702693107489	0.9048331776801132	0.8798791082049751	host	gene-AUO97_RS03025	None	None	0.7564552877709588
gene-AUO97_RS01090	47.706613597320526	32.61078347913175	9.795450298267241	7.936412751543148	8.619040873927702	5.621072797094727	host	purB	None	None	13.382584983930258
gene-AUO97_RS04960	0.5833090050851507	0.39268982178011075	0.6860345179308756	0.031720165257844476	0.28777195529457494	0.25699187370937676	host	gene-AUO97_RS04960	None	None	0.12499423488959632
gene-AUO97_RS09195	20.502139977887172	14.923965895394696	4.19358968534465	3.693823303525014	1.5242092358806887	1.8519714603082065	host	gene-AUO97_RS09195	None	None	6.7836096834858095
gene-AUO97_RS06220	18.0471076640872	12.801511302724503	4.781791470967315	3.949203439689824	2.5385597484914286	2.144493000210002	host	parC	None	None	4.802038980072891
gene-AUO97_RS03000	889.0765553741371	762.9385252168482	293.9817756948751	311.0549436717916	115.12533300950739	125.14035724654023	host	gene-AUO97_RS03000	None	None	218.31196445531657
gene-AUO97_RS09675	1108.9885571995471	826.8396250673488	316.0637136648997	301.19662083992654	207.8405626992729	192.35939338997628	host	rpmB	None	None	247.41327152299434
gene-AUO97_RS19625	0.19108398442444594	0.18581299996108688	0.5155695515078892	0.40525245613901306	0.17507308610285716	0.6566585462712007	host	gene-AUO97_RS19625	None	None	0.09728899631202725
gene-M172_gp24	5481.542498341593	5803.94032452426	13577.138050346348	12889.398554518853	10535.718452060933	9897.106635905076	phage	gene-M172_gp24	early	middle	1012.5723606404829
gene-AUO97_RS05065	13.993878378324457	10.470209738313649	4.44760315636236	5.8761606140156895	1.1889457049896566	1.6471877880094041	host	gene-AUO97_RS05065	None	None	3.4011229890483636
gene-AUO97_RS08830	1375.253095296438	1027.3586726563863	383.06514655469374	358.72702428535075	305.6758443750233	278.9470066743691	host	tuf	None	None	288.5077844617076
gene-AUO97_RS03055	1.5478870246672995	2.2276798766284496	1.058021686707065	1.0942570975820651	0.5105483293055387	0.35462007154310654	host	gene-AUO97_RS03055	None	None	0.3490196336221477
gene-AUO97_RS16680	0.3651333500823715	0.1462017015197699	0.09658602709127123	0.10628714288917267	0.09839378870121816	0.2214313702542421	host	gene-AUO97_RS16680	None	None	0.05399451958689576
gene-AUO97_RS11435	34584.27096344966	24048.141430563817	17720.53794096736	18124.198061958454	15780.11644897458	15845.037540072433	host	rnpB	None	None	2114.693902332897
gene-AUO97_RS10870	34.938075347264856	23.72288166576364	7.475758496864394	6.7360865575301805	1.9193988342252264	2.864205772963408	host	gene-AUO97_RS10870	None	None	11.480154772561873
gene-AUO97_RS02025	2.203017190459209	1.0876026970199397	0.33530415276456	0.6948365252047095	0.09315815590794234	0.34941463930027195	host	gene-AUO97_RS02025	None	None	0.6257388251767119
gene-AUO97_RS13035	0.11544657392310276	0.11226202080982332	0.10382997912311658	0.08161334186132901	0.10577332285380953	0.13224373501295011	host	gene-AUO97_RS13035	None	None	0.002116661248552176
gene-AUO97_RS19675	0.14208809098228034	0.13816864099670564	0.1277907435361435	0.10044718998317419	0.13018255120468866	0.16276152001593863	host	gene-AUO97_RS19675	None	None	0.0026051215366796015
gene-AUO97_RS13015	0.8293304902231056	0.36656986386881085	0.47465133313424723	0.5862835986773024	0.06907645574126337	0.2590897665559839	host	gene-AUO97_RS13015	None	None	0.1351560027198157
gene-AUO97_RS06865	52.92270280848999	44.95003618842825	19.0210545927413	17.684847891102375	8.017465680487318	7.923207375452149	host	lldP	None	None	12.270311558479118
gene-AUO97_RS02570	31.46925325140577	19.131920170305303	5.349625346380026	5.64255178226583	2.9344819111001836	3.086495980485735	host	lipB	None	None	9.953352198502358
gene-AUO97_RS10865	29.012918301778377	21.9569028287351	13.43345109206667	11.234498645187085	5.9816637751809525	5.873445886092406	host	gene-AUO97_RS10865	None	None	4.857197750447706
gene-AUO97_RS01280	12.937039645101462	8.810220948725298	1.5538965696904443	0.8639222195511026	1.8146358658417818	1.68950170967115	host	gene-AUO97_RS01280	None	None	4.579011727018262
gene-AUO97_RS04190	8.204203279314523	3.77900205115665	3.4951598167158204	3.3578060651518222	2.769337907445195	0.4946259179705148	host	gene-AUO97_RS04190	None	None	1.4294952229503122
gene-AUO97_RS04485	30.5192495123283	24.69094236796353	4.537525057798289	5.554579684890453	3.7131172440620897	6.158215720006036	host	gene-AUO97_RS04485	None	None	9.34336701720131
gene-AUO97_RS04735	5.217058833285971	4.705147720965864	2.1637154673851415	2.274026383960543	1.8574827427986063	2.384257778574945	host	gene-AUO97_RS04735	None	None	0.5737884381675071
gene-AUO97_RS11975	9.23572591384822	6.627330331945433	2.119563711754656	1.4859256725097147	0.9920808212495238	1.2403550318456011	host	gene-AUO97_RS11975	None	None	2.762760048539546
gene-AUO97_RS13690	279.0438185358413	188.96454714192154	78.64178689228166	72.01956282800724	46.290320823025205	44.14022916133316	host	gene-AUO97_RS13690	None	None	63.78743918372378
gene-AUO97_RS02445	3.8741862442090276	3.3924606497243306	1.1267809908317348	0.9946892169812066	0.5121268362174013	0.640289666567049	host	gene-AUO97_RS02445	None	None	1.037163209508233
gene-AUO97_RS07630	4.780152070426236	3.4087483890624948	1.3693615138026367	1.3767362460952628	0.22709160689380195	0.6084056818487162	host	gene-AUO97_RS07630	None	None	1.3228789181269525
gene-AUO97_RS16930	0.020261190304603046	0.019702292500444314	0.01822244606182668	0.014323365299246044	0.018563508215659445	0.023209138137556148	host	gene-AUO97_RS16930	None	None	0.00037147985349361777
gene-AUO97_RS14015	6.171144133344039	4.2863680672841635	1.699036022014635	1.51355652179192	0.5769453973844156	0.7213294637070007	host	gene-AUO97_RS14015	None	None	1.6798521985509498
gene-AUO97_RS01955	34.62171236377085	28.007883988234862	7.909455400812279	7.372645962127846	4.223444537313174	4.156900413858397	host	sppA	None	None	10.361146076235825
gene-AUO97_RS17555	24.716893653211915	18.422833060292817	5.754923522114478	5.114846723143216	4.023377714590189	3.6888516574178394	host	map	None	None	6.553170931311724
gene-AUO97_RS13595	11.383219906824312	8.32381812833812	1.431671907258583	1.8047828444131295	1.348394879957507	0.7225023571439226	host	gene-AUO97_RS13595	None	None	4.086612926076701
gene-AUO97_RS00120	11.41173967515252	8.73045412873546	4.584540324486572	3.743073625545108	2.5611582032257734	1.695231261887076	host	tsaD	None	None	2.212597989288607
gene-AUO97_RS08785	15.214120537651048	12.322265682007275	3.8227295539521635	3.9595634244980276	2.4384731634254586	2.684690018327418	host	gene-AUO97_RS08785	None	None	3.8119523239424202
gene-AUO97_RS07765	71.39317622898233	48.722210490895456	11.413538979828129	10.383369524546405	9.216924625291956	7.394023337866926	host	glmU	None	None	23.089838923337393
gene-AUO97_RS01910	104.30328218966532	70.40402471422789	23.009499672591964	24.09042793783379	13.00122188947012	14.356478746826436	host	gene-AUO97_RS01910	None	None	27.988020312273687
gene-AUO97_RS05715	69.84051548533775	54.29535303851066	16.8811268670287	14.050677002634506	9.671852343421026	9.498932415181976	host	ftsA	None	None	19.697209459107203
gene-AUO97_RS09955	97.45383249617646	75.86326465950533	29.041951856928694	26.929839044337175	19.218625111615737	17.979608957153346	host	bamB	None	None	21.30631951720233
gene-AUO97_RS17365	10.539593101685616	7.079110959301801	2.117317221334142	2.7396478679724563	1.1614325646692811	1.3691116095458364	host	gene-AUO97_RS17365	None	None	2.886901660765208
gene-AUO97_RS03070	0.468290328026107	0.6577605726322042	0.14038983092703086	0.18391739011003724	0.04767248353974514	0.05960281014668175	host	gene-AUO97_RS03070	None	None	0.19705186177038536
gene-AUO97_RS05350	0.10555115330112252	0.10263956188326705	0.09493026662684945	0.07461791255892938	0.09670703803776871	0.12090855772612584	host	gene-AUO97_RS05350	None	None	0.0019352331415334197
gene-AUO97_RS00915	0.03193910978852411	0.03105808068513844	0.02872529681792274	0.022578907258465664	0.029262936582033758	0.0365861630007009	host	gene-AUO97_RS00915	None	None	0.0005855892791383546
gene-AUO97_RS15550	0.04637184559254337	0.0450926945512261	0.04170576567288364	0.03278192811166354	0.04248635562328751	0.05311882243197997	host	gene-AUO97_RS15550	None	None	0.0008502070287071504
gene-AUO97_RS13310	33.01380669882356	24.522591935542422	7.56023034428659	6.3409416795310545	5.4643574247188385	4.68008336791593	host	crp	None	None	8.96184313461316
gene-AUO97_RS19665	72.23895497915981	66.35091196200835	52.000055086623014	56.165711893001365	28.749953778095698	28.29697269674692	host	gene-AUO97_RS19665	None	None	5.67511876607602
gene-AUO97_RS19465	4.9581265432237815	5.388576998871519	1.8361512097561667	0.6185432225279672	1.3360840781533834	0.3340894358221898	host	gene-AUO97_RS19465	None	None	1.6837264300434405
gene-AUO97_RS03835	0.02916545025425754	0.028360931573007998	0.026230731567945243	0.02061810741759891	0.02672168156306767	0.03340894358221898	host	gene-AUO97_RS03835	None	None	0.0005347354733184445
gene-AUO97_RS06075	32.31727958425545	21.463743676177312	6.617197997224506	5.464664772698065	2.3039029650174307	3.0938366241685142	host	gene-AUO97_RS06075	None	None	10.486610002185444
gene-AUO97_RS14115	8.701025992520165	6.1921367267734135	4.765249568176719	3.3332606991784908	2.8057765641221053	3.06248649503674	host	gene-AUO97_RS14115	None	None	0.9114317425451527
gene-AUO97_RS06675	18.546083956293195	20.21169958499284	8.222495316416506	8.890083622551234	3.453125045085984	2.778454230575114	host	mmsB	None	None	4.444011314003642
gene-AUO97_RS17720	62.119958163395935	51.53109768668731	11.754600661736358	10.248989754417655	5.944638514674606	6.64997067493692	host	lpxD	None	None	21.41085202848854
gene-AUO97_RS11685	1.249225354821089	1.277061600888626	0.2592748611629269	0.7925457475551027	0.20543258080277457	0.11007571006858276	host	gene-AUO97_RS11685	None	None	0.36326499330833606
gene-AUO97_RS06405	100.5374735193192	71.4726641498673	21.414077452556615	20.534275552274607	11.660637086477111	11.09103500680039	host	gene-AUO97_RS06405	None	None	29.64261889362864
gene-AUO97_RS17025	0.0370664585171166	0.036043993303488425	0.033336715705080906	0.02620361477821935	0.033960665531657906	0.04245952696067964	host	gene-AUO97_RS17025	None	None	0.00067959692261207
gene-AUO97_RS14510	3.7782515102106355	2.7922626266879695	1.13269068134309	0.7478749872383604	0.3230894225352728	0.17311907128968015	host	gene-AUO97_RS14510	None	None	1.1965915114670977
gene-AUO97_RS15195	123.8960449929663	78.45526895079605	22.827655841744193	20.423298441039343	19.001657461929447	17.404163495229504	host	putA	None	None	34.938287440962476
gene-AUO97_RS18950	231.66820625204102	165.48888607338338	69.6610460938972	66.31104532097773	55.37632094573513	45.63006945190556	host	ppsA	None	None	44.838778221969875
gene-AUO97_RS02785	8.931919140366372	6.062149123730459	1.8689396242160985	1.778311764767906	0.5010315293075188	0.3758506152999635	host	gene-AUO97_RS02785	None	None	3.078310675270121
gene-AUO97_RS07515	15.607529480099469	12.210812098360233	3.612140191145487	4.564357174189557	2.2823748197445872	2.1547236090183435	host	gene-AUO97_RS07515	None	None	4.055580178348174
gene-AUO97_RS06275	11.278533385839367	8.249347385409868	2.300233383650583	2.12421106685729	1.5749954555583643	2.03318488937943	host	gene-AUO97_RS06275	None	None	3.0869511442037134
gene-AUO97_RS16025	3.8727077979659015	2.5412039256041825	0.7079316758394313	0.6009709718879683	0.37501450829987015	0.6131300441509506	host	cobT	None	None	1.1695245004700319
gene-AUO97_RS11490	15.47724564221562	11.279878382477408	2.9350888559117734	2.5811706487221495	2.279523039461691	1.0733718900176477	host	gene-AUO97_RS11490	None	None	4.964529504207847
gene-AUO97_RS02675	8.025527345826731	5.128438798925998	1.4435947442220898	0.9185722339150962	1.0504385166171428	1.138208146870081	host	gene-AUO97_RS02675	None	None	2.4735381784611126
gene-AUO97_RS12405	93.91274981870927	65.45703007050247	16.26305357212605	18.061462097816644	9.940465541461174	7.349967588088175	host	gene-AUO97_RS12405	None	None	30.469849567488215
gene-AUO97_RS08700	9.294740136939904	6.214940244704851	1.7992773379034643	2.240325345918655	1.0867955472774808	1.277651931882304	host	thiC	None	None	2.5578660631125283
gene-AUO97_RS13625	77.73842440627675	57.73475355933771	19.98282112495181	15.40859894341892	9.332229170644682	10.216773127857632	host	gene-AUO97_RS13625	None	None	21.857081327950166
gene-AUO97_RS09005	6.139041342734406	5.441406185134967	1.2215291661543128	2.1891578758097667	1.4434947589461065	0.31116172944223564	host	gene-AUO97_RS09005	None	None	1.7332626768244892
gene-AUO97_RS12000	0.5065297576150761	0.6107710675137737	0.34622647517470684	0.2721439406856748	0.09281754107829722	0.06962741441266844	host	gene-AUO97_RS12000	None	None	0.12461707005969028
gene-AUO97_RS15170	10.63280526528313	7.385359338554874	3.7948012674438547	1.9487774625162018	2.010230054642959	1.3533165978990227	host	gene-AUO97_RS15170	None	None	2.5452481874965076
gene-AUO97_RS12485	13.27263191812704	8.90853455458598	3.496725748533345	2.243050556962978	1.433057922535484	1.791689313078679	host	nudC	None	None	3.7363516595280695
gene-AUO97_RS10800	0.3072011178166999	0.34468509587664303	0.1062652238360255	0.1503495253053055	0.2381591235258483	0.08120724026381586	host	tcuA	None	None	0.04814497495498302
gene-AUO97_RS00865	1.758340125905719	1.3989574900916446	0.4312937594344843	0.715686228630116	0.43936611031582423	1.0376046901016087	host	gene-AUO97_RS00865	None	None	0.2501634469139893
gene-AUO97_RS01770	0.024793895070733478	0.024109964200767425	0.022299055919058595	0.017527697580956566	0.022716418331019495	0.028401339063183918	host	gene-AUO97_RS01770	None	None	0.0004545849661320111
gene-AUO97_RS12800	0.06191548098669198	0.06020756423320134	0.055685351931950795	0.0437702839032826	0.05672759214505986	0.0709240143086213	host	gene-AUO97_RS12800	None	None	0.001135192624921838
gene-AUO97_RS14405	0.939226364120158	0.28704284255489937	0.41029183033638317	0.4363250819123837	0.07375960528304394	0.15369731914338028	host	gene-AUO97_RS14405	None	None	0.20448792632408258
gene-M172_gp03	38936.66870343484	44598.08206848377	30398.896651049596	29842.922775778334	15840.314176498458	16167.141994852835	phage	gene-M172_gp03	early	early	3879.954914404984
gene-AUO97_RS16835	1.4610859001972105	1.4900888164082016	0.4166553503075547	0.12596271412681007	0.16325143077115298	0.20410608619362078	host	gene-AUO97_RS16835	None	None	0.5511747011514077
gene-AUO97_RS14215	31.057813189359365	20.125708512064328	6.328316495020092	4.755590450412698	4.69928734837018	3.808619568372964	host	paaK	None	None	8.958290233047398
gene-AUO97_RS06695	34.564704232576965	27.6389095233785	8.784016233815663	7.133006078680156	5.267511478119714	4.840120701473975	host	gene-AUO97_RS06695	None	None	9.526074327795792
gene-AUO97_RS13465	0.8414327296781459	0.303911067181474	0.19459675046067837	0.11896782154189393	0.15418584155696313	0.08261647653737449	host	benA	None	None	0.23810184715427404
gene-AUO97_RS15200	2.92370219113232	1.3884676929607598	0.9172709812103551	0.3364672744221663	0.31147972374127963	0.0778858807438234	host	gene-AUO97_RS15200	None	None	0.9441510990145472
gene-AUO97_RS18110	0.0852528545893682	0.08290118459802338	0.07667444612168609	0.06026831398990451	0.0781095307228132	0.09765691200956317	host	gene-AUO97_RS18110	None	None	0.001563072922007761
gene-AUO97_RS05580	3.495137246103208	1.946278484767611	0.4030058488875684	0.5701934827616303	0.1915894149804852	0.10265820939010685	host	sfnG	None	None	1.3470674797101028
gene-M172_gp23	5008.5695613325215	5430.221123552694	11269.20668185865	10985.567578015774	7829.555115573669	7663.19913362792	phage	gene-M172_gp23	early	middle	732.3748047238614
gene-M172_gp35	1196.7821561453868	1365.2694632595387	8806.141458457898	11148.441853415263	48545.10884856054	49698.445922270424	phage	gene-M172_gp35	middle	late	21540.13963700352
gene-AUO97_RS17325	83.77107878341012	61.52452199810449	21.669658939628903	21.997934606315145	15.454528578728038	13.137179829857903	host	gene-AUO97_RS17325	None	None	19.670509080880997
gene-AUO97_RS00970	0.115047104809182	0.03729119030360913	0.034490235279651185	0.02711031425151414	0.03513577506562531	0.043928714744786206	host	gene-AUO97_RS00970	None	None	0.018452953830006568
gene-AUO97_RS00700	20.042724677974515	15.314289176446549	5.080926770596147	3.654581853738473	3.1759470446494498	2.3219938926949166	host	gene-AUO97_RS00700	None	None	5.666801971116885
gene-AUO97_RS12760	0.5799176736602372	0.43860510455930973	0.09658602709127123	0.16702265311155706	0.1771088196621927	0.1722243990866327	host	garD	None	None	0.1123654844115544
gene-AUO97_RS03105	30.514838419354522	33.84026355291314	17.343759712725394	17.080040184738937	6.024848469752991	3.639347587556388	host	gene-AUO97_RS03105	None	None	6.993639901632645
gene-AUO97_RS17155	0.6465008139693754	0.26942884994357597	0.4153199164924663	0.4570347144234425	0.5923306079813334	0.10579498801036011	host	gene-AUO97_RS17155	None	None	0.08188607306114218
gene-AUO97_RS05145	37.80632017760705	25.25680406878477	6.836070349623124	6.654145267467746	5.56343362504635	4.458792598137783	host	gene-AUO97_RS05145	None	None	11.08678501554499
gene-AUO97_RS10620	2.329364500395348	0.8822006591072842	0.0661571548395079	0.43334517802475586	0.33697695776434894	0.25278448462652414	host	gene-AUO97_RS10620	None	None	0.8116994162674174
gene-AUO97_RS13235	0.06123133202551307	0.17862686184104484	0.05507004417579664	0.043286634357389976	0.05610076792246251	0.3507016177139009	host	gene-AUO97_RS13235	None	None	0.09958660935531512
gene-AUO97_RS04720	20.709815427192098	14.9377710907055	2.538684744243494	3.591862251998866	2.368414993230609	2.756909607133245	host	gene-AUO97_RS04720	None	None	6.778478118267295
gene-AUO97_RS09390	4.544774478469197	3.8508296059081846	1.410294968233411	1.3715738603457885	0.8035728700260637	1.1873394337853365	host	gene-AUO97_RS09390	None	None	0.9498851235024097
gene-AUO97_RS16425	61.47368220413741	50.713056428631965	26.223377157225258	21.857120788581724	10.296588138740935	8.957968143680958	host	gene-AUO97_RS16425	None	None	12.985310211305706
gene-AUO97_RS14835	12.86471316686535	10.151208184742812	2.8107509499995196	2.868832623004293	1.6496364695584034	2.0624679480807577	host	dnaE	None	None	3.5982684417671984
gene-AUO97_RS17005	0.05772328696155138	0.05613101040491166	0.05191498956155829	0.04080667093066451	0.05288666142690476	0.06612186750647506	host	gene-AUO97_RS17005	None	None	0.001058330624276088
gene-AUO97_RS03700	0.09159397600510633	0.0890673884110995	0.08237750409767927	0.0647510811461784	0.08391933052864227	0.10492064926647283	host	gene-AUO97_RS03700	None	None	0.0016793345443058588
gene-AUO97_RS08345	0.04363335077408608	0.042429740148594644	0.039242826755193666	0.030845987475147975	0.039977318873880764	0.04998188409938273	host	gene-AUO97_RS08345	None	None	0.000799997952208697
gene-AUO97_RS07840	23.379766942335213	17.4795536571168	4.825342351332966	4.180448776048853	2.61929133059893	2.7364640008333425	host	gene-AUO97_RS07840	None	None	7.2261320080974265
gene-AUO97_RS04965	0.4661020554652373	0.25180266349866914	0.4192014110391249	0.03661159261068965	0.1423491447752203	0.177972877026774	host	gene-AUO97_RS04965	None	None	0.09212457077678511
gene-AUO97_RS08060	0.11309052139405984	0.10997095916064326	0.10171099995733869	0.07994776345599577	0.10361468361189505	0.12954488327799196	host	gene-AUO97_RS08060	None	None	0.002073464080214377
gene-AUO97_RS09135	36.71201050754668	28.718666050803897	6.6262404858570765	4.941316879967739	5.711759434105715	3.3902484794229033	host	gene-AUO97_RS09135	None	None	12.188504795841313
gene-AUO97_RS19595	0.1944363350283836	0.18907287715338664	0.1748715437863016	0.1374540494506594	0.17814454375378447	0.2227262905481265	host	gene-AUO97_RS19595	None	None	0.0035649031554562966
gene-AUO97_RS03095	2.602065387901586	2.9051458602611673	0.4333773041660518	0.47690578896359215	0.08829773038231056	0.11039477009776706	host	gene-AUO97_RS03095	None	None	1.2620865681244828
