Geneid	15	60	180	300	420	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0273	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0273	None	None	8.116500037563242
gene-SynWH7803_0227	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0227	None	None	2.146821017453659
gene-SynWH7803_1027	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1027	None	None	11.5905659125581
gene-SynWH7803_2133	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2133	None	None	22.116452159588786
gene-SynWH7803_1450	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1450	None	None	14.769562417999825
gene-SynWH7803_1897	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1897	None	None	294.8991691914158
gene-RNA_1	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_1	None	None	166.16489759862372
gene-SynWH7803_0478	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0478	None	None	10.173358209773092
gene-SynWH7803_2280	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2280_gene_ndhD	None	None	18.227039205451256
gene-SSBP1_gp27	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp27	middle	late	10620.965706027868
gene-SynWH7803_0320	0.0	0.0	0.0	0.0	0.0	host	rph	None	None	9.925709218750585
gene-SynWH7803_0531	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0531	None	None	11.426351658423124
gene-SynWH7803_0466	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0466	None	None	41.89365791331549
gene-SynWH7803_0289	0.0	0.0	0.0	0.0	0.0	host	cobS	None	None	11.506664240043392
gene-SynWH7803_2058	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2058	None	None	33.56766074956886
gene-SynWH7803_0676	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0676	None	None	14.341631792455669
gene-RNA_32	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_32	None	None	48.65878424480748
gene-SynWH7803_1815	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1815	None	None	18.62567459386024
gene-SynWH7803_2003	0.0	0.0	0.0	0.0	0.0	host	gph	None	None	5.74121736301484
gene-SynWH7803_2170	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2170	None	None	9.221586591391674
gene-SynWH7803_0872	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0872	None	None	10.617214060224986
gene-SynWH7803_0444	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0444	None	None	2.7129120983472252
gene-SynWH7803_0503	0.0	0.0	0.0	0.0	0.0	host	cpeC	None	None	751.6347362979004
gene-SynWH7803_1077	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1077	None	None	11.759684960043177
gene-SynWH7803_1302	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1302	None	None	126.93467503537482
gene-SynWH7803_2208	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2208	None	None	129.67992365400195
gene-SynWH7803_1602	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1602	None	None	3.1028893440731724
gene-SynWH7803_0213	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0213	None	None	15.820070672278312
gene-SynWH7803_1119	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1119	None	None	74.30870157985909
gene-SynWH7803_2018	0.0	0.0	0.0	0.0	0.0	host	atpD	None	None	479.87877099692395
gene-SynWH7803_0159	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0159	None	None	16.542758926022998
gene-SynWH7803_0215	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0215	None	None	2.982880738401536
gene-SynWH7803_0743	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0743	None	None	38.03368666772764
gene-SynWH7803_0403	0.0	0.0	0.0	0.0	0.0	host	alr	None	None	15.180807726633176
gene-SynWH7803_0004	0.0	0.0	0.0	0.0	0.0	host	purF	None	None	31.83674643991453
gene-SynWH7803_2071	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2071	None	None	72.50681231585837
gene-SynWH7803_0053	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0053	None	None	155.24486312925688
gene-SynWH7803_0293	0.0	0.0	0.0	0.0	0.0	host	purH	None	None	27.09461724451562
gene-SSBP1_gp24	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp24	middle	late	4754.765772011811
gene-SynWH7803_2312	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2312	None	None	91.85479261362254
gene-SynWH7803_0518	0.0	0.0	0.0	0.0	0.0	host	psbB	None	None	667.4785119377831
gene-SynWH7803_1854	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1854	None	None	19.776425707170393
gene-SynWH7803_1487	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1487	None	None	47.00067742145494
gene-RNA_39	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_39	None	None	234.94183010168123
gene-SynWH7803_2423	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2423	None	None	62.677562578847834
gene-SynWH7803_1691	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1691	None	None	0.774427279790904
gene-SynWH7803_0044	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0044	None	None	297.71840621548614
gene-SynWH7803_1662	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1662	None	None	8.252657857365968
gene-SynWH7803_2320	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2320	None	None	5.222739809120472
gene-SynWH7803_1617	0.0	0.0	0.0	0.0	0.0	host	polA	None	None	4.765034110271846
gene-SynWH7803_2070	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2070	None	None	12.271930831678294
gene-SynWH7803_0338	0.0	0.0	0.0	0.0	0.0	host	gatC	None	None	32.07186475278894
gene-SynWH7803_1544	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1544_gene_rpoD	None	None	15.41522529257693
gene-SynWH7803_1297	0.0	0.0	0.0	0.0	0.0	host	gnd	None	None	44.6990727717204
gene-SynWH7803_1304	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1304	None	None	44.5432220928884
gene-SynWH7803_0402	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0402	None	None	11.089676361063956
gene-SynWH7803_1604	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1604	None	None	213.57072757621674
gene-SynWH7803_0778	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0778	None	None	4.116054123672143
gene-SynWH7803_0832	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0832	None	None	34.32465830860113
gene-SynWH7803_0544	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0544	None	None	7.8380910982553775
gene-SynWH7803_0968	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0968	None	None	14.173304007223605
gene-SynWH7803_2270	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2270	None	None	47.79437685170671
gene-SynWH7803_2175	0.0	0.0	0.0	0.0	0.0	host	ndh	None	None	13.70652108719184
gene-RNA_10	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_10	None	None	89.27629209151627
gene-SynWH7803_0611	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0611_gene_rpoD	None	None	226.42440322192942
gene-SynWH7803_0309	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0309	None	None	28.197843368236725
gene-SynWH7803_2140	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2140	None	None	59.95994757155425
gene-SynWH7803_1320	0.0	0.0	0.0	0.0	0.0	host	ddpX	None	None	20.3250598190129
gene-SynWH7803_0666	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0666	None	None	5.102944652121659
gene-SynWH7803_1799	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1799	None	None	78.15188373084082
gene-SynWH7803_1383	0.0	0.0	0.0	0.0	0.0	host	psbY	None	None	167.83728602180622
gene-RNA_22	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_22	None	None	168.46898551965586
gene-SynWH7803_1045	0.0	0.0	0.0	0.0	0.0	host	pstSII	None	None	45.32501040550325
gene-SynWH7803_1790	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1790	None	None	1.0588663218253733
gene-SynWH7803_2481	0.0	0.0	0.0	0.0	0.0	host	narB	None	None	2.4354945821311507
gene-SynWH7803_0547	0.0	0.0	0.0	0.0	0.0	host	glpK	None	None	6.35061509593366
gene-SynWH7803_0639	0.0	0.0	0.0	0.0	0.0	host	pyrH	None	None	42.865556258515475
gene-SynWH7803_1880	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1880	None	None	2.5640073511463393
gene-RNA_45	0.0	0.0	0.0	0.0	0.0	host	ssrA	None	None	765.476054910692
gene-SynWH7803_0829	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0829	None	None	47.752079707088015
gene-SynWH7803_1993	0.0	0.0	0.0	0.0	0.0	host	ftrV	None	None	79.60162308992228
gene-SynWH7803_0442	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0442	None	None	3.4068724119619858
gene-SynWH7803_2464	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2464	None	None	18.75365852453654
gene-SynWH7803_0302	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0302	None	None	50.13537742743893
gene-SynWH7803_0754	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0754	None	None	26.554833360992916
gene-SynWH7803_1693	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1693	None	None	9.507051174526229
gene-SynWH7803_0808	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0808	None	None	13.960093417705833
gene-SynWH7803_1876	0.0	0.0	0.0	0.0	0.0	host	ribE	None	None	2.004740851872149
gene-SynWH7803_0912	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0912	None	None	7.57973228651861
gene-SynWH7803_0833	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0833	None	None	51.03227331254678
gene-SynWH7803_1130	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1130	None	None	8.769768406889384
gene-SSBP1_gp04	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp04	early	middle	4425.6068575206955
gene-SynWH7803_0383	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0383	None	None	31.703864527131714
gene-SynWH7803_2263	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2263	None	None	40.222968024747935
gene-SynWH7803_1134	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1134	None	None	38.21684810606986
gene-SynWH7803_2073	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2073	None	None	35.72381437027197
gene-SynWH7803_0963	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0963	None	None	71.1932493949051
gene-SynWH7803_1089	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1089	None	None	4.878388453572576
gene-SynWH7803_1712	0.0	0.0	0.0	0.0	0.0	host	pheS	None	None	16.54402841372604
gene-SynWH7803_2252	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2252_gene_plsC	None	None	14.471515183870071
gene-SynWH7803_2479	0.0	0.0	0.0	0.0	0.0	host	mobA	None	None	3.353278647440944
gene-SynWH7803_2268	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2268	None	None	44.23979032393137
gene-SynWH7803_2396	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2396	None	None	6.013921431940624
gene-SynWH7803_1221	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1221	None	None	44.427668533748275
gene-SynWH7803_0042	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0042	None	None	20.007238600214485
gene-SynWH7803_1104	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1104	None	None	27.19671311423556
gene-SynWH7803_2370	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2370	None	None	23.22600920099621
gene-SynWH7803_2230	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2230	None	None	3.4998366017320883
gene-SynWH7803_2517	0.0	0.0	0.0	0.0	0.0	host	rpsF	None	None	255.29003008659822
gene-SynWH7803_0672	0.0	0.0	0.0	0.0	0.0	host	chlN	None	None	81.60649605521947
gene-SynWH7803_1547	0.0	0.0	0.0	0.0	0.0	host	rsuA	None	None	3.281227781173739
gene-SynWH7803_2385	0.0	0.0	0.0	0.0	0.0	host	gatB	None	None	32.434892842735586
gene-SynWH7803_1639	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1639	None	None	39.707156311160524
gene-SynWH7803_2203	0.0	0.0	0.0	0.0	0.0	host	psbU	None	None	432.85266662431854
gene-SynWH7803_0691	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0691	None	None	11.277691251953886
gene-SynWH7803_0827	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0827	None	None	108.59474735491521
gene-SynWH7803_1985	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1985	None	None	31.894616406749996
gene-SynWH7803_1030	0.0	0.0	0.0	0.0	0.0	host	glmU	None	None	10.978511786986873
gene-SynWH7803_2096	0.0	0.0	0.0	0.0	0.0	host	malK	None	None	10.187224975777456
gene-SynWH7803_0766	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0766	None	None	9.861524925362351
gene-SynWH7803_0432	0.0	0.0	0.0	0.0	0.0	host	rplW	None	None	674.3511505891307
gene-SynWH7803_0081	0.0	0.0	0.0	0.0	0.0	host	lysC	None	None	8.214028439857746
gene-SynWH7803_0166	0.0	0.0	0.0	0.0	0.0	host	xylB	None	None	2.0812072693952497
gene-SynWH7803_1279	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1279	None	None	100.04241367734136
gene-SynWH7803_1486	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1486	None	None	271.4500681129091
gene-SynWH7803_0333	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0333	None	None	29.44217661603831
gene-SSBP1_gp34	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp34	middle	late	2306.1009322792306
gene-SynWH7803_2171	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2171	None	None	6.407239713350026
gene-SynWH7803_0247	0.0	0.0	0.0	0.0	0.0	host	psbL	None	None	1712.161411656035
gene-SynWH7803_0332	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0332	None	None	7.631126034814615
gene-SynWH7803_1521	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1521	None	None	15.441362819969724
gene-SynWH7803_2139	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2139	None	None	123.02632437922726
gene-SynWH7803_0662	0.0	0.0	0.0	0.0	0.0	host	lplA	None	None	4.467634050767198
gene-SynWH7803_2353	0.0	0.0	0.0	0.0	0.0	host	hupE	None	None	481.0811539098594
gene-SynWH7803_0618	0.0	0.0	0.0	0.0	0.0	host	cobK	None	None	15.585108092698754
gene-SynWH7803_2038	0.0	0.0	0.0	0.0	0.0	host	purB	None	None	35.09805684373997
gene-SynWH7803_1021	0.0	0.0	0.0	0.0	0.0	host	menD	None	None	1.2810807382552327
gene-SynWH7803_0897	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0897	None	None	8.494422442661023
gene-SynWH7803_1087	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1087	None	None	73.1310290528603
gene-SynWH7803_1303	0.0	0.0	0.0	0.0	0.0	host	ccmC	None	None	43.78844709815499
gene-SSBP1_gp47	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp47	middle	late	4598.731126905726
gene-SynWH7803_0406	0.0	0.0	0.0	0.0	0.0	host	rpmE	None	None	915.2899161127203
gene-SynWH7803_2319	0.0	0.0	0.0	0.0	0.0	host	menF	None	None	10.306306232050462
gene-SynWH7803_0030	0.0	0.0	0.0	0.0	0.0	host	thiL	None	None	7.543355823079826
gene-SynWH7803_0127	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0127	None	None	46.82261290684803
gene-SynWH7803_1388	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1388	None	None	15.038172140772645
gene-SynWH7803_2293	0.0	0.0	0.0	0.0	0.0	host	sixA	None	None	5.7630998304866194
gene-SynWH7803_0095	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0095	None	None	182.39659220503947
gene-SynWH7803_2378	0.0	0.0	0.0	0.0	0.0	host	gloA	None	None	31.161686304998078
gene-SynWH7803_0340	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0340	None	None	79.99425770935107
gene-SynWH7803_2109	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2109	None	None	10.76980945132475
gene-SynWH7803_0103	0.0	0.0	0.0	0.0	0.0	host	rfbC	None	None	5.429064598282383
gene-SynWH7803_1344	0.0	0.0	0.0	0.0	0.0	host	tadA	None	None	21.255641417895323
gene-SynWH7803_0584	0.0	0.0	0.0	0.0	0.0	host	queA	None	None	47.25246364205294
gene-SynWH7803_0210	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0210	None	None	20.916870619492634
gene-SynWH7803_0629	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0629_gene_pyrC	None	None	13.89255177388129
gene-SynWH7803_1720	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1720	None	None	68.65923023469195
gene-SynWH7803_1924	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1924	None	None	74.20826362897458
gene-SSBP1_gp01	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp01	early	middle	10672.938790794671
gene-SynWH7803_0124	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0124	None	None	1.5093304986444667
gene-SynWH7803_1584	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1584	None	None	15.883985627912166
gene-SynWH7803_0092	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0092_gene_galE	None	None	98.07196079309392
gene-SynWH7803_0257	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0257	None	None	12.951276474602178
gene-SynWH7803_1845	0.0	0.0	0.0	0.0	0.0	host	psaJ	None	None	1965.604106315035
gene-SynWH7803_1034	0.0	0.0	0.0	0.0	0.0	host	comB	None	None	10.276162415985594
gene-SynWH7803_0121	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0121	None	None	28.10930696053056
gene-SynWH7803_1991	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1991_gene_dnaK	None	None	2.7951348628534807
gene-SynWH7803_0945	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0945	None	None	3.83761635353071
gene-SynWH7803_1542	0.0	0.0	0.0	0.0	0.0	host	aarF	None	None	18.891985016025227
gene-SynWH7803_2160	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2160	None	None	15.349233714453245
gene-SynWH7803_1242	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1242_gene_petF	None	None	19.40801299875921
gene-SynWH7803_1341	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1341	None	None	12.711482199810867
gene-SynWH7803_0395	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0395	None	None	24.032826971688255
gene-SynWH7803_0579	0.0	0.0	0.0	0.0	0.0	host	lipB	None	None	4.476393292122399
gene-SynWH7803_1144	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1144	None	None	4.641274349179153
gene-SynWH7803_1922	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1922	None	None	57.39726025139005
gene-SynWH7803_0780	0.0	0.0	0.0	0.0	0.0	host	trpS	None	None	47.43829808654693
gene-SynWH7803_1418	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1418	None	None	9.3705406461895
gene-SynWH7803_2052	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2052	None	None	7.376562990338759
gene-SynWH7803_0776	0.0	0.0	0.0	0.0	0.0	host	thrS	None	None	24.123602821158688
gene-SynWH7803_2232	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2232	None	None	11.33625105237546
gene-SynWH7803_0413	0.0	0.0	0.0	0.0	0.0	host	rpsM	None	None	766.648502975638
gene-SynWH7803_1960	0.0	0.0	0.0	0.0	0.0	host	purC	None	None	24.40567775782333
gene-SynWH7803_0031	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0031	None	None	45.12530839357721
gene-SynWH7803_0312	0.0	0.0	0.0	0.0	0.0	host	psbN	None	None	172.895204743656
gene-SynWH7803_0609	0.0	0.0	0.0	0.0	0.0	host	hemC	None	None	49.840442950877915
gene-SynWH7803_0455	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0455	None	None	15.290317832564774
gene-SynWH7803_2201	0.0	0.0	0.0	0.0	0.0	host	uppP	None	None	16.12708426291268
gene-SynWH7803_0846	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0846	None	None	19.909488122979656
gene-SynWH7803_1164	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1164	None	None	12.952367220637733
gene-SynWH7803_0129	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0129	None	None	185.16763020199804
gene-SynWH7803_1677	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1677	None	None	165.99037126661247
gene-SynWH7803_0018	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0018	None	None	17.583246004218942
gene-SynWH7803_1098	0.0	0.0	0.0	0.0	0.0	host	rhlE	None	None	11.063851073098371
gene-SynWH7803_0138	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0138	None	None	3.1978132632789267
gene-SynWH7803_0699	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0699	None	None	3.5684483969614478
gene-SynWH7803_2269	0.0	0.0	0.0	0.0	0.0	host	crtB	None	None	35.05697112564759
gene-SynWH7803_0683	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0683	None	None	44.060496212193364
gene-SynWH7803_2173	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2173	None	None	9.286076834245929
gene-SynWH7803_2136	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2136	None	None	30.255460251566216
gene-SynWH7803_0738	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0738	None	None	84.33165510110625
gene-SynWH7803_1732	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1732	None	None	6.217289304055499
gene-SynWH7803_1227	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1227	None	None	22.668456284242392
gene-SynWH7803_1239	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1239	None	None	32.15779672951661
gene-SynWH7803_1181	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1181	None	None	45.56975604018733
gene-SynWH7803_2475	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2475	None	None	1.955986616850651
gene-SynWH7803_0786	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0786	None	None	23.713512292762314
gene-SynWH7803_1432	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1432	None	None	538.5899911496475
gene-SynWH7803_2316	0.0	0.0	0.0	0.0	0.0	host	menE	None	None	1.6862805156977974
gene-SynWH7803_1365	0.0	0.0	0.0	0.0	0.0	host	ispE	None	None	14.32923916834715
gene-SynWH7803_1744	0.0	0.0	0.0	0.0	0.0	host	lpdA	None	None	25.941806027074566
gene-SynWH7803_2298	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2298	None	None	11.083957773789344
gene-SynWH7803_2400	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2400_gene_hepA	None	None	7.596838968334491
gene-SynWH7803_2062	0.0	0.0	0.0	0.0	0.0	host	rpoB	None	None	193.94540918221088
gene-SynWH7803_0788	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0788	None	None	20.268170356764635
gene-SynWH7803_2172	0.0	0.0	0.0	0.0	0.0	host	bcp	None	None	19.794620397562134
gene-SynWH7803_0967	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0967	None	None	16.998536332157308
gene-SynWH7803_1095	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1095	None	None	11.198303078339645
gene-SynWH7803_1963	0.0	0.0	0.0	0.0	0.0	host	nblS	None	None	19.476235297860597
gene-SynWH7803_2191	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2191_gene_hli	None	None	264.1848741805229
gene-SynWH7803_0615	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0615	None	None	31.356550581412364
gene-SynWH7803_1755	0.0	0.0	0.0	0.0	0.0	host	miaB	None	None	9.342923452577239
gene-SynWH7803_1504	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1504	None	None	43.88544272187976
gene-SynWH7803_0225	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0225	None	None	10.296785517281466
gene-SynWH7803_1600	0.0	0.0	0.0	0.0	0.0	host	chlI	None	None	23.78023924377031
gene-SynWH7803_1271	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1271	None	None	11.691442095223557
gene-SynWH7803_1814	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1814	None	None	6.508540397478197
gene-SynWH7803_1640	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1640	None	None	77.65114217595946
gene-SynWH7803_2195	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2195	None	None	42.693833486953956
gene-SynWH7803_2156	0.0	0.0	0.0	0.0	0.0	host	cpcG1	None	None	238.86689122244647
gene-SynWH7803_1128	0.0	0.0	0.0	0.0	0.0	host	metG	None	None	14.663596842267275
gene-SynWH7803_1737	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1737	None	None	1.8174364402734469
gene-SynWH7803_0762	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0762	None	None	1.9106869189175986
gene-SynWH7803_0329	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0329	None	None	6.712171547039157
gene-SynWH7803_0735	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0735_gene_petJ	None	None	18.841248322170323
gene-SynWH7803_0326	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0326	None	None	6.697392042577798
gene-SynWH7803_0173	0.0	0.0	0.0	0.0	0.0	host	mreC	None	None	6.632925517288852
gene-SynWH7803_0994	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0994_gene_hupE	None	None	73.9099097789517
gene-SynWH7803_2411	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2411	None	None	179.93769939507254
gene-SynWH7803_1793	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1793	None	None	1.2599684052077813
gene-SynWH7803_2021	0.0	0.0	0.0	0.0	0.0	host	atpH	None	None	1387.3449392789234
gene-SynWH7803_1050	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1050	None	None	20.425320947357
