Geneid	30	480	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SSBP1_gp42	0.0	0.0	phage	gene-SSBP1_gp42	early	early	28.784339674855637
gene-SynWH7803_2367	0.0	0.0	host	gene-SynWH7803_2367	None	None	0.8000547907871501
gene-SynWH7803_2161	0.0	0.0	host	gene-SynWH7803_2161	None	None	0.943239901878047
gene-SynWH7803_0396	0.0	0.0	host	psaL	None	None	0.03876899708389906
gene-SynWH7803_2229	0.0	0.0	host	gene-SynWH7803_2229	None	None	0.1841812512629618
gene-SynWH7803_0195	0.0	0.0	host	tktA%2C cbbT	None	None	0.06826385409471214
gene-SynWH7803_0404	0.0	0.0	host	gene-SynWH7803_0404	None	None	1.2125734381635143
gene-SynWH7803_0933	0.0	0.0	host	gene-SynWH7803_0933	None	None	0.33746013574610517
gene-SynWH7803_1705	0.0	0.0	host	gene-SynWH7803_1705	None	None	0.6663763517149301
gene-SynWH7803_1883	0.0	0.0	host	topA	None	None	0.4494162141005238
gene-SynWH7803_0998	0.0	0.0	host	gene-SynWH7803_0998	None	None	8.13484206885904
gene-SynWH7803_1975	0.0	0.0	host	gene-SynWH7803_1975	None	None	0.6835346787780596
gene-SynWH7803_1760	0.0	0.0	host	panB	None	None	1.149627362827484
gene-SynWH7803_0990	0.0	0.0	host	gene-SynWH7803_0990	None	None	4.507483875525262e-05
gene-SynWH7803_2419	0.0	0.0	host	dnaB	None	None	0.9365475753944524
gene-SynWH7803_1750	0.0	0.0	host	gene-SynWH7803_1750	None	None	0.013991552895299094
gene-SynWH7803_0074	0.0	0.0	host	gene-SynWH7803_0074	None	None	1.7787386818867312
gene-SynWH7803_0140	0.0	0.0	host	gene-SynWH7803_0140	None	None	0.9949133340049591
gene-SynWH7803_0872	0.0	0.0	host	gene-SynWH7803_0872	None	None	0.36587597608322414
gene-SynWH7803_1005	0.0	0.0	host	gene-SynWH7803_1005	None	None	1.7361072577940602
gene-SynWH7803_1307	0.0	0.0	host	gene-SynWH7803_1307	None	None	7.885858630243657
gene-RNA_3	0.0	0.0	host	rnpB	None	None	42.10145301362328
gene-SynWH7803_0122	0.0	0.0	host	gene-SynWH7803_0122	None	None	30.72584580654626
gene-SynWH7803_1523	0.0	0.0	host	gene-SynWH7803_1523	None	None	5.813480458673745
gene-SynWH7803_0389	0.0	0.0	host	gene-SynWH7803_0389	None	None	0.07237001585603764
gene-SynWH7803_0113	0.0	0.0	host	gene-SynWH7803_0113_gene_wcaG	None	None	0.10335615462941923
gene-SynWH7803_0377	0.0	0.0	host	gene-SynWH7803_0377	None	None	1.7411431612204602
gene-SynWH7803_1313	0.0	0.0	host	gene-SynWH7803_1313	None	None	4.633978845939441
gene-SynWH7803_1390	0.0	0.0	host	gene-SynWH7803_1390	None	None	1.2942545794281257
gene-SynWH7803_0489	0.0	0.0	host	mpeU	None	None	0.00356890138032171
gene-SynWH7803_1087	0.0	0.0	host	gene-SynWH7803_1087	None	None	0.07297758298288265
gene-SynWH7803_1193	0.0	0.0	host	gene-SynWH7803_1193	None	None	1.0253717322724902
gene-SynWH7803_1815	0.0	0.0	host	gene-SynWH7803_1815	None	None	0.24416483511838968
gene-SynWH7803_0844	0.0	0.0	host	gene-SynWH7803_0844	None	None	4.270320860425875
gene-SynWH7803_1595	0.0	0.0	host	petG	None	None	7.181632266865583
gene-SynWH7803_2248	0.0	0.0	host	gene-SynWH7803_2248	None	None	0.7970444853155594
gene-SynWH7803_0713	0.0	0.0	host	ctaE%2C coxC	None	None	0.4428716198237483
gene-SynWH7803_2084	0.0	0.0	host	gene-SynWH7803_2084_gene_psbA	None	None	0.2901584562694597
gene-SynWH7803_0091	0.0	0.0	host	gene-SynWH7803_0091	None	None	42.305087969467564
gene-SynWH7803_0673	0.0	0.0	host	gene-SynWH7803_0673	None	None	1.9121185459312426
gene-SynWH7803_0845	0.0	0.0	host	mtnA	None	None	7.3277213982403
gene-SynWH7803_1624	0.0	0.0	host	gene-SynWH7803_1624	None	None	0.009793989719406575
gene-SynWH7803_0252	0.0	0.0	host	ndhC	None	None	1.9031306684466436
gene-SynWH7803_0052	0.0	0.0	host	gene-SynWH7803_0052	None	None	0.17605439981365323
gene-SynWH7803_2266	0.0	0.0	host	gene-SynWH7803_2266	None	None	0.2976250092505934
gene-SynWH7803_1016	0.0	0.0	host	gene-SynWH7803_1016	None	None	0.8016582714666873
gene-SynWH7803_0866	0.0	0.0	host	ggt	None	None	0.01940964853267345
gene-SynWH7803_0125	0.0	0.0	host	gene-SynWH7803_0125	None	None	0.416780573645061
gene-SynWH7803_1466	0.0	0.0	host	gene-SynWH7803_1466	None	None	0.10189950459612064
gene-SynWH7803_2302	0.0	0.0	host	cysC	None	None	0.04453056007750492
gene-SSBP1_gp23	0.0	0.0	phage	gene-SSBP1_gp23	early	early	54.73332934360273
gene-SynWH7803_0644	0.0	0.0	host	hemH	None	None	0.14987813725730312
gene-SynWH7803_0350	0.0	0.0	host	gene-SynWH7803_0350	None	None	1.3788814303986434
gene-SynWH7803_0073	0.0	0.0	host	dapA	None	None	0.019076599525622788
gene-SynWH7803_1835	0.0	0.0	host	gene-SynWH7803_1835	None	None	39.64569902234582
gene-SynWH7803_0260	0.0	0.0	host	gene-SynWH7803_0260	None	None	0.21781901016674035
gene-SynWH7803_0258	0.0	0.0	host	chlD	None	None	0.053710345204940425
gene-SynWH7803_0637	0.0	0.0	host	gene-SynWH7803_0637	None	None	0.570969865961993
gene-SynWH7803_0552	0.0	0.0	host	gene-SynWH7803_0552	None	None	182.3227041354904
gene-SynWH7803_1963	0.0	0.0	host	nblS	None	None	0.06367883504382739
gene-SynWH7803_2252	0.0	0.0	host	gene-SynWH7803_2252_gene_plsC	None	None	0.8468290083080263
gene-SynWH7803_0024	0.0	0.0	host	gene-SynWH7803_0024	None	None	1.163672184918737
gene-SSBP1_gp17	0.0	0.0	phage	gene-SSBP1_gp17	early	early	8.814678312468821
gene-SynWH7803_1911	0.0	0.0	host	gene-SynWH7803_1911	None	None	0.06029949771743115
gene-SynWH7803_0698	0.0	0.0	host	gene-SynWH7803_0698	None	None	0.19339742433517143
gene-SynWH7803_2396	0.0	0.0	host	gene-SynWH7803_2396	None	None	0.3359632924649552
gene-SynWH7803_1809	0.0	0.0	host	futB	None	None	0.0440465871458398
gene-SynWH7803_1531	0.0	0.0	host	uppS	None	None	0.31986808957327256
gene-SynWH7803_2416	0.0	0.0	host	gene-SynWH7803_2416	None	None	0.16971791834820774
gene-SynWH7803_0237	0.0	0.0	host	gene-SynWH7803_0237	None	None	0.8708233748881496
gene-SynWH7803_1964	0.0	0.0	host	kaiC	None	None	1.2003815830509126
gene-SynWH7803_0894	0.0	0.0	host	gene-SynWH7803_0894	None	None	10.408821598942458
gene-SynWH7803_1547	0.0	0.0	host	rsuA	None	None	0.1712041059268228
gene-SynWH7803_0919	0.0	0.0	host	gene-SynWH7803_0919	None	None	0.24551147158756567
gene-SynWH7803_1729	0.0	0.0	host	phoH%2C psiH	None	None	0.1702631172939687
gene-SynWH7803_1863	0.0	0.0	host	groL2	None	None	2.9069903515922713
gene-SynWH7803_1147	0.0	0.0	host	gene-SynWH7803_1147	None	None	0.17524666522223456
gene-SynWH7803_2105	0.0	0.0	host	gene-SynWH7803_2105	None	None	11.776850579213706
gene-SynWH7803_2442	0.0	0.0	host	gene-SynWH7803_2442	None	None	0.14912429741239994
gene-SynWH7803_1150	0.0	0.0	host	gene-SynWH7803_1150	None	None	2.7931301190398234
gene-SynWH7803_0344	0.0	0.0	host	pyrB	None	None	0.15808479261724873
gene-SynWH7803_2065	0.0	0.0	host	hisD	None	None	0.00041863399358079366
gene-SynWH7803_1519	0.0	0.0	host	gene-SynWH7803_1519	None	None	5.112208338932344e-05
gene-SynWH7803_1905	0.0	0.0	host	serS	None	None	17.61596505954485
gene-SynWH7803_1940	0.0	0.0	host	gene-SynWH7803_1940	None	None	0.08220054682666215
gene-SynWH7803_0518	0.0	0.0	host	psbB	None	None	1.7702720162997245
gene-SynWH7803_2055	0.0	0.0	host	gene-SynWH7803_2055	None	None	0.3630171900927433
gene-SynWH7803_0339	0.0	0.0	host	gene-SynWH7803_0339	None	None	0.35377812728247665
gene-SynWH7803_1303	0.0	0.0	host	ccmC	None	None	1.004750593164838
gene-SynWH7803_2209	0.0	0.0	host	gene-SynWH7803_2209	None	None	0.01599931453461616
gene-SynWH7803_0967	0.0	0.0	host	gene-SynWH7803_0967	None	None	0.009528595938201087
gene-SynWH7803_0642	0.0	0.0	host	gene-SynWH7803_0642	None	None	0.001620889311715439
gene-SynWH7803_0718	0.0	0.0	host	gene-SynWH7803_0718	None	None	0.4455084653423694
gene-SynWH7803_1161	0.0	0.0	host	gene-SynWH7803_1161	None	None	1.6014373037649903
gene-SynWH7803_0047	0.0	0.0	host	cbiD	None	None	0.0525485077909051
gene-SynWH7803_1080	0.0	0.0	host	umuC	None	None	0.002042135258905462
gene-SynWH7803_1430	0.0	0.0	host	gene-SynWH7803_1430	None	None	0.6760240409405737
gene-SynWH7803_1457	0.0	0.0	host	gene-SynWH7803_1457	None	None	2.483031248036621
gene-SynWH7803_0153	0.0	0.0	host	gene-SynWH7803_0153_gene_rpoD	None	None	0.1738789720824924
gene-SynWH7803_1509	0.0	0.0	host	recD	None	None	0.07386722028251683
gene-SynWH7803_1043	0.0	0.0	host	dnaQ	None	None	0.9474518062698738
gene-SynWH7803_2072	0.0	0.0	host	gene-SynWH7803_2072	None	None	1.667041049653917
gene-SynWH7803_0270	0.0	0.0	host	gene-SynWH7803_0270	None	None	1.0158777556889407
gene-SynWH7803_0565	0.0	0.0	host	gene-SynWH7803_0565	None	None	0.6031481235228706
gene-SynWH7803_1325	0.0	0.0	host	gene-SynWH7803_1325_gene_proA	None	None	0.0016910244376625134
gene-SynWH7803_0736	0.0	0.0	host	gene-SynWH7803_0736	None	None	0.0613062327268188
gene-SynWH7803_1928	0.0	0.0	host	hup	None	None	154.82927951480883
gene-SynWH7803_2306	0.0	0.0	host	chlM	None	None	0.838859000618469
gene-SynWH7803_1782	0.0	0.0	host	gene-SynWH7803_1782_gene_spoU	None	None	0.7199650264990289
gene-SynWH7803_0662	0.0	0.0	host	lplA	None	None	0.5344008703918943
gene-SynWH7803_1310	0.0	0.0	host	gene-SynWH7803_1310	None	None	0.04530514978979903
gene-SynWH7803_0766	0.0	0.0	host	gene-SynWH7803_0766	None	None	0.1514812999045527
gene-SynWH7803_2417	0.0	0.0	host	gene-SynWH7803_2417_gene_desC	None	None	4.078783946424163
gene-SynWH7803_0948	0.0	0.0	host	gene-SynWH7803_0948	None	None	0.9394944752277684
gene-SynWH7803_0162	0.0	0.0	host	gene-SynWH7803_0162	None	None	0.000339566459766161
gene-SynWH7803_1391	0.0	0.0	host	gene-SynWH7803_1391	None	None	0.659555409673526
gene-SynWH7803_0447	0.0	0.0	host	gene-SynWH7803_0447	None	None	0.1383360551734886
gene-SynWH7803_2184	0.0	0.0	host	gene-SynWH7803_2184	None	None	0.4991600687833207
gene-SynWH7803_0035	0.0	0.0	host	gene-SynWH7803_0035	None	None	4.297135286948778
gene-SynWH7803_0375	0.0	0.0	host	pheA	None	None	0.8280964430978778
gene-SynWH7803_2476	0.0	0.0	host	gene-SynWH7803_2476	None	None	87.50793818965974
gene-SynWH7803_1587	0.0	0.0	host	gene-SynWH7803_1587	None	None	0.12295778602140972
gene-SynWH7803_0767	0.0	0.0	host	gene-SynWH7803_0767	None	None	2.307663959846794
gene-SynWH7803_1097	0.0	0.0	host	gene-SynWH7803_1097	None	None	1.9272951989434142
gene-SynWH7803_0420	0.0	0.0	host	rplF	None	None	31.902635141460944
gene-SynWH7803_0738	0.0	0.0	host	gene-SynWH7803_0738	None	None	4.130086818467668
gene-SynWH7803_0563	0.0	0.0	host	gene-SynWH7803_0563	None	None	0.36409830723458203
gene-SynWH7803_1920	0.0	0.0	host	gene-SynWH7803_1920	None	None	1.5003413309755276
gene-SynWH7803_1668	0.0	0.0	host	gene-SynWH7803_1668	None	None	4.4495066533158
gene-SynWH7803_1256	0.0	0.0	host	gene-SynWH7803_1256	None	None	0.8311664169925015
gene-SynWH7803_0429	0.0	0.0	host	rplV	None	None	90.18134724247408
gene-SynWH7803_0536	0.0	0.0	host	gene-SynWH7803_0536	None	None	4.397970407147604
gene-SynWH7803_1489	0.0	0.0	host	gene-SynWH7803_1489	None	None	0.048166764880381366
gene-SynWH7803_1656	0.0	0.0	host	gene-SynWH7803_1656	None	None	1.25681545144607
gene-SynWH7803_1857	0.0	0.0	host	gene-SynWH7803_1857	None	None	0.11699449876787738
gene-SynWH7803_0925	0.0	0.0	host	gene-SynWH7803_0925	None	None	63.50273604571222
gene-SynWH7803_2113	0.0	0.0	host	gene-SynWH7803_2113	None	None	0.11224671305888292
gene-SynWH7803_0019	0.0	0.0	host	pilC%2CpulF	None	None	0.01138022899273224
gene-SynWH7803_2203	0.0	0.0	host	psbU	None	None	5.472414619870816
gene-SynWH7803_0424	0.0	0.0	host	rplN	None	None	88.14318178551247
gene-SynWH7803_0434	0.0	0.0	host	rplC	None	None	7.1794055521592135
gene-SynWH7803_1312	0.0	0.0	host	gene-SynWH7803_1312	None	None	5.154327842658805
gene-SynWH7803_1733	0.0	0.0	host	gene-SynWH7803_1733	None	None	1.8721151152413553
gene-SynWH7803_0886	0.0	0.0	host	gene-SynWH7803_0886	None	None	0.021282934133265954
gene-SynWH7803_1036	0.0	0.0	host	amiC	None	None	0.2580631598167361
gene-SynWH7803_1702	0.0	0.0	host	gene-SynWH7803_1702	None	None	8.472032834998133
gene-SynWH7803_1876	0.0	0.0	host	ribE	None	None	1.6548330085979368
gene-SynWH7803_0327	0.0	0.0	host	gene-SynWH7803_0327	None	None	1.5402535554167567
gene-SynWH7803_0520	0.0	0.0	host	psbM	None	None	6.388792956234352
gene-SynWH7803_0048	0.0	0.0	host	guaA	None	None	3.5507160546544974
gene-SynWH7803_0147	0.0	0.0	host	gyrB	None	None	0.026130708092137418
gene-SynWH7803_0929	0.0	0.0	host	gene-SynWH7803_0929	None	None	1.7221939948022127
gene-SynWH7803_1991	0.0	0.0	host	gene-SynWH7803_1991_gene_dnaK	None	None	0.09591565757620076
gene-SSBP1_gp40	0.0	0.0	phage	gene-SSBP1_gp40	early	early	15.826560508238634
gene-SynWH7803_0743	0.0	0.0	host	gene-SynWH7803_0743	None	None	0.4767411471955229
gene-SynWH7803_0630	0.0	0.0	host	gmpB	None	None	0.030932967220263043
gene-SynWH7803_2125	0.0	0.0	host	gene-SynWH7803_2125	None	None	0.0005542854676818338
gene-SynWH7803_0806	0.0	0.0	host	gene-SynWH7803_0806	None	None	0.46658555205521857
gene-SynWH7803_1739	0.0	0.0	host	lnt	None	None	1.2475628930961562
gene-SSBP1_gp52	0.0	0.0	phage	gene-SSBP1_gp52	early	early	22.19104081241099
gene-SynWH7803_1141	0.0	0.0	host	purS	None	None	25.768451599052653
gene-SynWH7803_0106	0.0	0.0	host	gene-SynWH7803_0106	None	None	6.695563951104204
gene-SynWH7803_1709	0.0	0.0	host	gene-SynWH7803_1709	None	None	1.3740062207855788
gene-SynWH7803_1892	0.0	0.0	host	gene-SynWH7803_1892	None	None	1.9578777015816202e-05
gene-SynWH7803_1409	0.0	0.0	host	gene-SynWH7803_1409	None	None	8.338816193313086
gene-SynWH7803_0596	0.0	0.0	host	gene-SynWH7803_0596	None	None	1.1843577757006165
gene-SynWH7803_1885	0.0	0.0	host	gene-SynWH7803_1885	None	None	0.32127967066417173
gene-SynWH7803_2326	0.0	0.0	host	gene-SynWH7803_2326	None	None	4.223936746804806
gene-SynWH7803_1525	0.0	0.0	host	recR	None	None	0.022342673512576638
gene-SynWH7803_0585	0.0	0.0	host	gene-SynWH7803_0585_gene_cysK	None	None	29.48394951893175
gene-SynWH7803_2242	0.0	0.0	host	gene-SynWH7803_2242	None	None	4.197218881882009
gene-SynWH7803_1872	0.0	0.0	host	gene-SynWH7803_1872_gene_ctaD%2C coxA	None	None	0.019204834648618403
gene-SynWH7803_2231	0.0	0.0	host	gene-SynWH7803_2231	None	None	0.8983092555781066
gene-SynWH7803_0208	0.0	0.0	host	gene-SynWH7803_0208	None	None	0.026793742710042794
gene-SynWH7803_1969	0.0	0.0	host	gene-SynWH7803_1969	None	None	1.9406473638572672
gene-SynWH7803_0915	0.0	0.0	host	gene-SynWH7803_0915	None	None	0.06198210951304535
gene-SynWH7803_0683	0.0	0.0	host	gene-SynWH7803_0683	None	None	1.8810157494822746
gene-SynWH7803_0354	0.0	0.0	host	cysD	None	None	1.6472196307147173
gene-SynWH7803_0727	0.0	0.0	host	gene-SynWH7803_0727	None	None	1.2804657549120115
gene-SynWH7803_0156	0.0	0.0	host	gene-SynWH7803_0156	None	None	0.06079224356391413
gene-SynWH7803_2310	0.0	0.0	host	gene-SynWH7803_2310	None	None	0.9451752738626392
gene-SynWH7803_2378	0.0	0.0	host	gloA	None	None	2.298848339278211
gene-SynWH7803_1417	0.0	0.0	host	gene-SynWH7803_1417	None	None	0.00023603192257126305
gene-RNA_4	0.0	0.0	host	gene-RNA_4	None	None	4.5703227823672306
gene-SSBP1_gp45	0.0	0.0	phage	gene-SSBP1_gp45	early	early	29.384278766821563
gene-SynWH7803_0669	0.0	0.0	host	por	None	None	0.0807542406148214
gene-SynWH7803_0682	0.0	0.0	host	gene-SynWH7803_0682	None	None	3.0560873837393046
gene-SynWH7803_1383	0.0	0.0	host	psbY	None	None	4.192729552539975
gene-SynWH7803_1761	0.0	0.0	host	hemN	None	None	0.05129776949107938
gene-SynWH7803_0240	0.0	0.0	host	uvrD	None	None	0.7370951175306423
gene-SynWH7803_2355	0.0	0.0	host	gene-SynWH7803_2355	None	None	2.1882455100562384
gene-SynWH7803_0029	0.0	0.0	host	gap1	None	None	3.6359412874248447
gene-SynWH7803_1132	0.0	0.0	host	gene-SynWH7803_1132	None	None	12.961052607584831
gene-SynWH7803_1527	0.0	0.0	host	gene-SynWH7803_1527	None	None	0.6228434331280166
gene-SynWH7803_1301	0.0	0.0	host	rpe%2C cbbE%2C ppe	None	None	4.450946905726267
gene-SynWH7803_0016	0.0	0.0	host	msrB	None	None	0.7405551418949968
gene-SynWH7803_1723	0.0	0.0	host	ispF	None	None	3.170278671586019
gene-SynWH7803_2290	0.0	0.0	host	ndhI%2C frxB	None	None	2.0149825026047625
gene-SynWH7803_0228	0.0	0.0	host	gene-SynWH7803_0228	None	None	1.132678466896266
gene-SynWH7803_1333	0.0	0.0	host	gene-SynWH7803_1333_gene_devC	None	None	0.7065195562290731
gene-SynWH7803_2372	0.0	0.0	host	rplJ	None	None	185.73638215192503
gene-SynWH7803_0697	0.0	0.0	host	gene-SynWH7803_0697	None	None	0.23650913875234922
gene-SynWH7803_0183	0.0	0.0	host	gene-SynWH7803_0183	None	None	0.02273730299617068
gene-SynWH7803_0955	0.0	0.0	host	gene-SynWH7803_0955	None	None	72.48637102670328
gene-SynWH7803_0848	0.0	0.0	host	gene-SynWH7803_0848	None	None	0.12807229924172836
gene-SynWH7803_1191	0.0	0.0	host	gene-SynWH7803_1191	None	None	3.9626881175153645
gene-SynWH7803_0233	0.0	0.0	host	kdsB	None	None	0.5615269327836189
gene-SynWH7803_1899	0.0	0.0	host	rnpA	None	None	2.3566087238289586
gene-SynWH7803_2130	0.0	0.0	host	psbX	None	None	3.538843273757635
gene-SSBP1_gp06	0.0	0.0	phage	gene-SSBP1_gp06	early	early	15.128263022188474
gene-SynWH7803_0296	0.0	0.0	host	lytB	None	None	3.5806471851189445
gene-SynWH7803_0826	0.0	0.0	host	gene-SynWH7803_0826	None	None	12.814800940446423
gene-SynWH7803_1285	0.0	0.0	host	gene-SynWH7803_1285	None	None	0.16187072240955105
gene-SynWH7803_1214	0.0	0.0	host	gene-SynWH7803_1214_gene_clpP	None	None	4.792884970180855
gene-SynWH7803_0895	0.0	0.0	host	gene-SynWH7803_0895	None	None	2.266655809001079
gene-SynWH7803_2413	0.0	0.0	host	gcvH	None	None	0.3808250675305703
gene-SynWH7803_2521	0.0	0.0	host	gene-SynWH7803_2521	None	None	3.4813786211055215
gene-SynWH7803_1918	0.0	0.0	host	gene-SynWH7803_1918	None	None	0.0764108911733225
gene-SynWH7803_1836	0.0	0.0	host	gltX	None	None	1.7713673487662418
gene-SynWH7803_0230	0.0	0.0	host	gene-SynWH7803_0230	None	None	0.09995933510065294
gene-SynWH7803_1240	0.0	0.0	host	hisZ	None	None	1.567130431230353
gene-SynWH7803_1999	0.0	0.0	host	groS	None	None	3.8897874927817235
gene-SynWH7803_2047	0.0	0.0	host	gene-SynWH7803_2047	None	None	0.015840227295783146
gene-SynWH7803_0303	0.0	0.0	host	glyA	None	None	9.53063132213763
gene-SynWH7803_1756	0.0	0.0	host	ddl	None	None	1.0423806592588987
gene-SynWH7803_2427	0.0	0.0	host	gene-SynWH7803_2427	None	None	1.1384204757399268
gene-SynWH7803_0696	0.0	0.0	host	gene-SynWH7803_0696	None	None	0.14215238884752104
gene-SSBP1_gp50	0.0	0.0	phage	gene-SSBP1_gp50	early	early	22.313113131825308
gene-SynWH7803_1947	0.0	0.0	host	gene-SynWH7803_1947	None	None	0.42617624870085663
gene-SynWH7803_0378	0.0	0.0	host	rpsJ	None	None	14.730481989588137
gene-SynWH7803_0735	0.0	0.0	host	gene-SynWH7803_0735_gene_petJ	None	None	0.06860615366814805
gene-SynWH7803_0746	0.0	0.0	host	hisIE	None	None	0.9490088498877118
gene-SynWH7803_2517	0.0	0.0	host	rpsF	None	None	1.9456455031713529
gene-SynWH7803_1669	0.0	0.0	host	gene-SynWH7803_1669	None	None	3.13950578611339
gene-SynWH7803_1354	0.0	0.0	host	gene-SynWH7803_1354	None	None	0.041537797677743384
gene-SynWH7803_1714	0.0	0.0	host	gene-SynWH7803_1714	None	None	0.9140075693580195
gene-SynWH7803_1897	0.0	0.0	host	gene-SynWH7803_1897	None	None	20.685779693640825
gene-SynWH7803_0551	0.0	0.0	host	gene-SynWH7803_0551	None	None	2.8084706972524893
gene-SynWH7803_2099	0.0	0.0	host	hemB	None	None	0.8157957512911949
gene-SynWH7803_0548	0.0	0.0	host	gene-SynWH7803_0548	None	None	1.4366008791537135
gene-SynWH7803_1135	0.0	0.0	host	cobW	None	None	0.4885474317138475
gene-SynWH7803_1304	0.0	0.0	host	gene-SynWH7803_1304	None	None	0.005208774700527099
gene-SynWH7803_1609	0.0	0.0	host	gene-SynWH7803_1609	None	None	0.4498408077986949
gene-SynWH7803_2497	0.0	0.0	host	trpD	None	None	7.579057239957621
gene-SynWH7803_1075	0.0	0.0	host	gene-SynWH7803_1075_gene_arsB	None	None	1.153942797671607
gene-SynWH7803_1219	0.0	0.0	host	gene-SynWH7803_1219	None	None	8.703025599178766
gene-RNA_39	0.0	0.0	host	gene-RNA_39	None	None	0.0430047457614207
gene-SynWH7803_1550	0.0	0.0	host	frhB	None	None	0.32549492966232985
gene-SynWH7803_2303	0.0	0.0	host	gene-SynWH7803_2303	None	None	0.006813747898223501
gene-SynWH7803_0070	0.0	0.0	host	gene-SynWH7803_0070_gene_clpP	None	None	0.03252628326412441
gene-SynWH7803_1793	0.0	0.0	host	gene-SynWH7803_1793	None	None	0.3064915707904982
gene-SynWH7803_0063	0.0	0.0	host	gene-SynWH7803_0063	None	None	1.8864743562111692
gene-SynWH7803_0064	0.0	0.0	host	clpX	None	None	2.3470448562670487
gene-SynWH7803_0688	0.0	0.0	host	gene-SynWH7803_0688	None	None	2.9078826113254723
gene-SynWH7803_0799	0.0	0.0	host	gene-SynWH7803_0799	None	None	2.91327164822875
gene-SynWH7803_0198	0.0	0.0	host	psaC	None	None	10.6458694797871
gene-SynWH7803_2324	0.0	0.0	host	gene-SynWH7803_2324	None	None	0.6478827101374387
gene-SynWH7803_0263	0.0	0.0	host	degT	None	None	0.13420448908465676
gene-SynWH7803_0261	0.0	0.0	host	gene-SynWH7803_0261	None	None	0.1344577496569252
gene-SynWH7803_0001	0.0	0.0	host	dnaN	None	None	0.39001576077598105
gene-SynWH7803_0726	0.0	0.0	host	gene-SynWH7803_0726	None	None	1.0427667358969002
gene-SynWH7803_0516	0.0	0.0	host	gene-SynWH7803_0516	None	None	24.682404352981372
gene-SynWH7803_1050	0.0	0.0	host	gene-SynWH7803_1050	None	None	1.2863259810338297
gene-SynWH7803_1387	0.0	0.0	host	gene-SynWH7803_1387	None	None	2.923042590543087
gene-SynWH7803_1951	0.0	0.0	host	pepA	None	None	0.7428085373023557
gene-SynWH7803_1433	0.0	0.0	host	mdlB	None	None	0.7237700134077936
gene-SynWH7803_0849	0.0	0.0	host	gene-SynWH7803_0849	None	None	0.7892113502762873
gene-SynWH7803_2126	0.0	0.0	host	gene-SynWH7803_2126_gene_msrB	None	None	0.9223621443540742
gene-SynWH7803_2071	0.0	0.0	host	gene-SynWH7803_2071	None	None	0.475797706687746
gene-SynWH7803_1339	0.0	0.0	host	gene-SynWH7803_1339	None	None	7.39737741116811
gene-SynWH7803_0331	0.0	0.0	host	gene-SynWH7803_0331	None	None	1.3878172116006045
gene-SynWH7803_1056	0.0	0.0	host	gene-SynWH7803_1056_gene_msrA	None	None	0.13079020308630046
gene-SynWH7803_2319	0.0	0.0	host	menF	None	None	1.4823154036876838
gene-RNA_27	0.0	0.0	host	gene-RNA_27	None	None	1.0654176376978695
gene-SynWH7803_1153	0.0	0.0	host	lpxD	None	None	0.6227359051007053
gene-SynWH7803_1158	0.0	0.0	host	gene-SynWH7803_1158	None	None	0.7860690510405263
gene-SynWH7803_1690	0.0	0.0	host	gene-SynWH7803_1690	None	None	2.046532652995694
gene-SynWH7803_1759	0.0	0.0	host	ftsZ	None	None	0.6581924762429183
gene-SynWH7803_2316	0.0	0.0	host	menE	None	None	0.002507038701647155
gene-SynWH7803_1500	0.0	0.0	host	gene-SynWH7803_1500	None	None	0.07371294858257194
gene-SynWH7803_2075	0.0	0.0	host	gene-SynWH7803_2075	None	None	0.7311807639105337
gene-SynWH7803_2183	0.0	0.0	host	gene-SynWH7803_2183	None	None	1.6107970911894454
gene-SynWH7803_2255	0.0	0.0	host	gene-SynWH7803_2255	None	None	0.7123859741357937
gene-SynWH7803_2050	0.0	0.0	host	gene-SynWH7803_2050	None	None	1.590648963843228
gene-SynWH7803_1371	0.0	0.0	host	pdxJ	None	None	2.4543379291363303
gene-SynWH7803_0542	0.0	0.0	host	recQ	None	None	9.552104817231226e-05
gene-SynWH7803_0210	0.0	0.0	host	gene-SynWH7803_0210	None	None	0.1329462385374316
gene-SynWH7803_0994	0.0	0.0	host	gene-SynWH7803_0994_gene_hupE	None	None	2.3897307890195356
gene-SynWH7803_2246	0.0	0.0	host	ycf3	None	None	0.7655357473950788
gene-SynWH7803_2377	0.0	0.0	host	gene-SynWH7803_2377_gene_clpB	None	None	0.5519019875513751
gene-SynWH7803_2177	0.0	0.0	host	citT	None	None	0.032439470095393184
gene-SynWH7803_1112	0.0	0.0	host	gene-SynWH7803_1112	None	None	1.4392857456226031
gene-SynWH7803_2350	0.0	0.0	host	usp	None	None	7.825038968328497
gene-SynWH7803_0803	0.0	0.0	host	gene-SynWH7803_0803	None	None	1.0250676746619787
gene-SynWH7803_1894	0.0	0.0	host	gene-SynWH7803_1894	None	None	0.022982960758974623
gene-SynWH7803_1000	0.0	0.0	host	gene-SynWH7803_1000	None	None	0.1388404208471745
gene-SynWH7803_2375	0.0	0.0	host	nusG	None	None	2.748165510442127
gene-SynWH7803_1169	0.0	0.0	host	gene-SynWH7803_1169	None	None	3.961078889127226
gene-SynWH7803_1162	0.0	0.0	host	gene-SynWH7803_1162_gene_fur	None	None	3.809580667820569
gene-SynWH7803_1917	0.0	0.0	host	gene-SynWH7803_1917	None	None	5.216372485852057
