Geneid	5	10	20	40	50	65	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-HB27c_C0799	0.28051521213560254	0.23495684611409906	0.38285876792860685	0.6010411376455854	0.7456950106002596	1.0	host	gene-HB27c_C0799	None	None	11.424838255158805
gene-HB27c_C1940	0.7952783595477388	0.6697561293447954	0.8539887728463769	0.9588964690395023	0.9773923867939087	1.0	host	gene-HB27c_C1940	None	None	1.7308986549394147
gene-HB27c_P0227	0.37375839467084415	0.4624122182160283	0.7062387464200766	0.610730140846208	1.0	0.6483253291886529	host	gene-HB27c_P0227	None	None	9.664069369608654
gene-HB27c_P0010	0.3917660722960505	0.3738033363481462	0.6319386487070681	0.5626933322949245	0.707249995032055	1.0	host	gene-HB27c_P0010	None	None	39.925855641717604
gene-HB27c_C0210	0.49358933036684005	0.6660019944715202	0.7505295563325598	0.6109155111103776	1.0	0.7400924284424226	host	gene-HB27c_C0210	None	None	4.548543577558255
gene-HB27c_C1739	0.015032316082161568	0.05823581938568075	0.00693698756688073	1.0	0.011135812155996091	0.0066532465582091445	host	gene-HB27c_C1739	None	None	1527.3193237109988
gene-HB27c_C0162	0.7693951638861053	0.7719628758087197	1.0	0.5551175733112562	0.9354094212719786	0.8574654094566162	host	gene-HB27c_C0162	None	None	11.846563590912869
gene-HB27c_C1981	0.4742857021538478	0.6753248337665606	1.0	0.5062156880702919	0.5373832593885607	0.6341395261686601	host	gene-HB27c_C1981	None	None	57.06981062018669
gene-HB27c_C0573	0.453511928713865	0.4593980015358728	0.6376540523239926	0.40809276650861337	0.9468592460180039	1.0	host	gene-HB27c_C0573	None	None	16.068460514318858
gene-HB27c_C1038	0.5163749683375691	0.8707597765367336	0.714770585184237	0.48550583478625653	0.6216752625370733	1.0	host	gene-HB27c_C1038	None	None	2.2504334963048263
gene-HB27c_C0277	0.4408286614099625	0.4885885307532206	0.5753531824651409	0.4613535262213053	0.6806018277064639	1.0	host	gene-HB27c_C0277	None	None	18.032623912819094
gene-HB27c_C0216	0.4637752821218167	0.5564137285682932	0.7728515501664425	0.4640766117336218	0.3757377960388905	1.0	host	gene-HB27c_C0216	None	None	6.913482792690422
gene-HB27c_C0905	0.04817769273149929	0.03844116218306623	0.05119995742401298	1.0	0.06395377189305654	0.08394134165498576	host	gene-HB27c_C0905	None	None	3352.2158150555374
gene-HB27c_C0391	0.40219516167410657	0.5252856878092277	0.6739265517451377	0.6534956369310182	0.34567877235577915	1.0	host	gene-HB27c_C0391	None	None	2.6802733250198205
gene-HB27c_P0048	1.0	0.6268939955448921	0.5191128212339864	0.4369946739502548	0.9208366602398333	0.7131790921925169	host	gene-HB27c_P0048	None	None	1.264134638173864
gene-HB27c_C0678	0.5942369440125994	0.47131435369243024	0.4746670673297329	0.5655254630407999	1.0	0.7311622030615186	host	ybhR	None	None	4.26331927522091
gene-HB27c_C1216	0.20010970276134613	0.1516724425800337	1.0	0.16663302816978517	0.19434085212165117	0.19717255278043436	host	gene-HB27c_C1216	None	None	1043.7366202293508
gene-HB27c_C1760	1.0	0.17086985114506245	0.668227681215648	0.10357321271864807	0.14693228487316506	0.1767352758753447	host	gene-HB27c_C1760	None	None	1019.9198193090309
gene-HB27c_C0287	0.2444400086119131	0.35303315865566154	0.5823404626893779	0.553774284588004	1.0	0.8641007854363403	host	gene-HB27c_C0287	None	None	13.537421193311099
gene-HB27c_C0400	0.6011852587414152	1.0	0.5233238023652587	0.31579658765698243	0.43946086404871504	0.04396971848129791	host	gene-HB27c_C0400	None	None	5.564587829196634
