Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_00491					host	FKEOJE_00491	None	None	0.5413419729381083
FKEOJE_00279					host	FKEOJE_00279	None	None	0.49595829119549223
FKEOJE_01947					host	natB	None	None	3.4835881096847516
FKEOJE_00226					host	FKEOJE_00226	None	None	0.17485414809323327
FKEOJE_02936					host	ywqK	None	None	0.4062413570745772
FKEOJE_01926					host	cutC	None	None	0.03564154662457851
FKEOJE_03465					host	pdxI	None	None	0.5906534508821001
FKEOJE_02554					host	FKEOJE_02554	None	None	0.7354731107403507
FKEOJE_00955					host	FKEOJE_00955	None	None	2.2739794883715927
FKEOJE_01630					host	ctpA	None	None	0.996278693586477
FKEOJE_02525					host	secA	None	None	4.359459446086713
FKEOJE_03998					host	trnH	None	None	0.22659987774071955
FKEOJE_03600					host	FKEOJE_03600	None	None	0.4041135654459339
FKEOJE_02549					host	FKEOJE_02549	None	None	0.2698829875916176
FKEOJE_00865					host	FKEOJE_00865	None	None	8.4870475177725
FKEOJE_00550					host	FKEOJE_00550	None	None	0.06544148503741344
FKEOJE_00623					host	rplX	None	None	3.801514059767733
FKEOJE_00984					host	FKEOJE_00984	None	None	0.1652076174722857
FKEOJE_02670					host	yadS	None	None	2.046150884111457
FKEOJE_00954					host	proA	None	None	1.9870707007141746
FKEOJE_01783					host	nit1	None	None	0.11492154685589344
FKEOJE_01845					host	FKEOJE_01845_gene_uspA	None	None	0.46200646032167064
FKEOJE_03066					host	motB	None	None	0.299852596337503
FKEOJE_02338					host	xylE	None	None	0.18681746829727489
FKEOJE_03278					host	FKEOJE_03278	None	None	1.9129334451255646
FKEOJE_00129					host	FKEOJE_00129	None	None	0.5781297924458779
FKEOJE_03612					host	FKEOJE_03612	None	None	0.5819516395735607
FKEOJE_02767					host	frmA	None	None	0.5333021064784279
gene-N356_gp098					phage	g101	middle	late	734.512683092502
FKEOJE_02951					host	FKEOJE_02951	None	None	0.9670322972276222
FKEOJE_02672					host	mutT	None	None	2.6034682325665943
FKEOJE_02154					host	gpmI	None	None	0.5480557440288438
FKEOJE_02122					host	FKEOJE_02122	None	None	0.2730062038491104
