Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_04020					host	fabI	None	None	144.9478228773721
FKEOJE_00430					host	FKEOJE_00430	None	None	38.42778113275319
FKEOJE_01437					host	FKEOJE_01437	None	None	10.641106018059697
FKEOJE_02171					host	FKEOJE_02171_gene_pepN	None	None	98.29597053377123
FKEOJE_03541					host	FKEOJE_03541	None	None	6.9209832126453215
FKEOJE_01118					host	FKEOJE_01118	None	None	752.7896297613256
FKEOJE_03886					host	yaiO	None	None	1.716013363464817
FKEOJE_02921					host	FKEOJE_02921	None	None	2.9118438969517446
FKEOJE_00526					host	btuB	None	None	29.40024104752616
FKEOJE_03419					host	FKEOJE_03419	None	None	0.28324954979351225
FKEOJE_00231					host	FKEOJE_00231	None	None	4.9990359501608985
FKEOJE_02441					host	tic20a	None	None	3.5351017879751265
FKEOJE_02489					host	FKEOJE_02489	None	None	4.301389901306944
FKEOJE_03773					host	FKEOJE_03773	None	None	183.4028524033468
FKEOJE_00162					host	FKEOJE_00162	None	None	16.839662484537154
FKEOJE_03281					host	FKEOJE_03281	None	None	0.04517753120116677
FKEOJE_02678					host	FKEOJE_02678	None	None	6.079439246343865
FKEOJE_02487					host	FKEOJE_02487	None	None	3.180136688016133
FKEOJE_00369					host	FKEOJE_00369	None	None	24.77714185720653
FKEOJE_00109					host	FKEOJE_00109	None	None	0.6197678950702584
FKEOJE_02480					host	rny	None	None	53.135791237327474
FKEOJE_00929					host	FKEOJE_00929	None	None	22.53828698690529
FKEOJE_01142					host	trnI	None	None	10.021241467512755
FKEOJE_02601					host	purA	None	None	44.618925642932865
FKEOJE_02845					host	FKEOJE_02845	None	None	10.685536068561403
FKEOJE_01089					host	FKEOJE_01089	None	None	57.598174881749294
FKEOJE_03863					host	lpxD	None	None	9.15357239501643
FKEOJE_01468					host	FKEOJE_01468	None	None	18.339002372821305
FKEOJE_03916					host	hisB	None	None	11.358725411951257
FKEOJE_01771					host	djlA	None	None	72.67204877492645
FKEOJE_03109					host	FKEOJE_03109_gene_unitary	None	None	0.12516740544607652
FKEOJE_01149					host	FKEOJE_01149	None	None	27.66406799549132
FKEOJE_03627					host	rqcU	None	None	10.125191019416341
FKEOJE_01574					host	FKEOJE_01574	None	None	0.6978442373880493
FKEOJE_03122					host	FKEOJE_03122	None	None	0.18682334664334863
FKEOJE_01196					host	pdaC	None	None	7.569388260643167
FKEOJE_01260					host	FKEOJE_01260	None	None	5.50667105987972
