Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-FLV31_RS07455	8	5	6	6	host	gene-FLV31_RS07455	None	None	0.009290987722534337
gene-FLV31_RS09140	9	12	30	54	host	gene-FLV31_RS09140	None	None	0.966819729682349
gene-FLV31_RS15475	110	24	30	111	host	gene-FLV31_RS15475	None	None	0.5057597527334855
gene-FLV31_RS09310	7	8	7	30	host	gene-FLV31_RS09310	None	None	0.4380060925997221
gene-FLV31_RS17665	2	1	7	11	host	gene-FLV31_RS17665	None	None	0.29845981524325027
gene-FLV31_RS12855	1	1	1	3	host	gene-FLV31_RS12855	None	None	0.0507623218584021
gene-FLV31_RS01315	101	51	113	281	host	gene-FLV31_RS01315	None	None	1.5367577115063964
gene-FLV31_RS13715	4	1	4	9	host	gene-FLV31_RS13715	None	None	0.11741997483521065
gene-FLV31_RS11560	192	69	87	189	host	rpmA	None	None	5.386311008164567
gene-FLV31_RS04345	7	9	26	40	host	gene-FLV31_RS04345	None	None	1.3581333693646587
gene-FLV31_RS19345	2	5	26	52	host	gene-FLV31_RS19345	None	None	2.195185593222861
gene-FLV31_RS06995	12	2	19	30	host	gene-FLV31_RS06995	None	None	0.21147906924928186
gene-FLV31_RS09050	2	3	11	18	host	xerD	None	None	0.35476016042787706
gene-FLV31_RS11140	8	3	5	18	host	gene-FLV31_RS11140	None	None	0.4360993351092286
gene-FLV31_RS17270	31	15	26	48	host	gene-FLV31_RS17270	None	None	0.25907674160246186
gene-FLV31_RS05350	1	0	7	8	host	gene-FLV31_RS05350	None	None	0.1891855234941651
gene-FLV31_RS13740	2	2	9	23	host	gene-FLV31_RS13740	None	None	0.3251089315607507
gene-FLV31_RS05750	11	15	51	70	host	gene-FLV31_RS05750	None	None	2.013350823521523
gene-FLV31_RS18890	6	4	32	39	host	gene-FLV31_RS18890	None	None	0.9010880406728833
gene-FLV31_RS02505	231	39	24	31	host	gene-FLV31_RS02505	None	None	13.828094058514694
gene-FLV31_RS08195	3	0	5	11	host	gene-FLV31_RS08195	None	None	0.1981856043882898
gene-FLV31_RS17640	22	38	143	233	host	gene-FLV31_RS17640	None	None	1.5898419769744068
gene-FLV31_RS08480	17	8	18	38	host	gene-FLV31_RS08480	None	None	0.28379151991708096
gene-FLV31_RS10695	12	4	5	14	host	surE	None	None	0.17462927979529513
gene-FLV31_RS12430	19	31	41	38	host	gene-FLV31_RS12430	None	None	0.3782586663822593
gene-FLV31_RS02665	6	6	8	4	host	gene-FLV31_RS02665	None	None	0.020905866855804884
gene-FLV31_RS19295	6	3	15	34	host	gene-FLV31_RS19295	None	None	1.3839951971604194
gene-FLV31_RS13895	23	12	23	26	host	gene-FLV31_RS13895	None	None	0.20262211989089615
gene-FLV31_RS00340	4	6	35	71	host	mraY	None	None	1.3141287661085432
gene-FLV31_RS01900	7	6	4	16	host	gene-FLV31_RS01900	None	None	0.3506472299835666
gene-FLV31_RS08680	44	18	22	49	host	gene-FLV31_RS08680	None	None	0.31547450514164815
gene-FLV31_RS18780	7	6	58	94	host	gene-FLV31_RS18780	None	None	0.8799645504469467
gene-FLV31_RS02470	37	31	42	93	host	gene-FLV31_RS02470	None	None	0.7896413244990754
gene-FLV31_RS11890	56	21	13	26	host	gene-FLV31_RS11890	None	None	0.35315559097643895
gene-FLV31_RS11360	25	41	98	186	host	gene-FLV31_RS11360	None	None	4.982481515434346
gene-FLV31_RS13595	117	43	83	133	host	gene-FLV31_RS13595	None	None	1.792303663215299
gene-FLV31_RS04795	4	3	8	18	host	gene-FLV31_RS04795	None	None	0.40218775656429434
gene-FLV31_RS12260	54	8	14	38	host	gene-FLV31_RS12260	None	None	0.6211810491287174
gene-FLV31_RS16815	4	2	7	10	host	gene-FLV31_RS16815	None	None	0.3621415462640924
gene-FLV31_RS06370	17	12	16	45	host	gene-FLV31_RS06370	None	None	0.37752135099745454
gene-FLV31_RS01095	20	3	25	39	host	ruvB	None	None	0.5285616379821597
gene-FLV31_RS00555	20	13	34	104	host	cobA	None	None	2.699583729531483
gene-FLV31_RS01215	81	53	66	200	host	rpsB	None	None	2.6559955909403987
gene-FLV31_RS02725	0	3	18	29	host	gene-FLV31_RS02725	None	None	1.757738893634762
gene-FLV31_RS06450	9	7	17	26	host	lgt	None	None	0.31482284600100735
gene-FLV31_RS19550	0	3	5	11	host	gene-FLV31_RS19550	None	None	0.28478021161976314
gene-FLV31_RS06615	2	12	10	17	host	gene-FLV31_RS06615	None	None	0.12124971304064797
gene-FLV31_RS18330	9	8	38	88	host	gene-FLV31_RS18330	None	None	1.4044414752002583
gene-FLV31_RS09190	8	21	74	117	host	gene-FLV31_RS09190	None	None	1.8116650942669752
gene-FLV31_RS14645	2	1	2	8	host	gene-FLV31_RS14645	None	None	0.28970694337192454
gene-FLV31_RS07425	100	19	23	58	host	gene-FLV31_RS07425	None	None	0.36275305700761035
gene-FLV31_RS05620	1	0	1	9	host	gene-FLV31_RS05620	None	None	1.5362528933425783
gene-FLV31_RS07655	1	0	4	17	host	gene-FLV31_RS07655	None	None	2.352985791757495
gene-FLV31_RS07015	15	19	66	128	host	gene-FLV31_RS07015	None	None	2.4735686865558075
gene-FLV31_RS18595	76	93	259	393	host	gene-FLV31_RS18595	None	None	7.693904963734607
gene-FLV31_RS03320	0	2	9	17	host	gene-FLV31_RS03320	None	None	0.5129888022981459
gene-FLV31_RS09375	13	1	10	17	host	gene-FLV31_RS09375	None	None	0.16404926475370094
gene-FLV31_RS08500	74	11	36	38	host	gene-FLV31_RS08500	None	None	0.4757619733026727
gene-FLV31_RS17500	10	7	26	43	host	gene-FLV31_RS17500	None	None	0.8079070603088148
gene-FLV31_RS02495	6	5	11	18	host	gene-FLV31_RS02495	None	None	0.1171672639698664
gene-FLV31_RS04555	13	8	10	27	host	gene-FLV31_RS04555	None	None	0.223996626892831
gene-FLV31_RS01150	17	7	7	9	host	gene-FLV31_RS01150	None	None	0.09272258259843255
gene-FLV31_RS06695	2	1	2	0	host	gene-FLV31_RS06695	None	None	0.02709869625360193
gene-FLV31_RS09635	0	3	4	2	host	gene-FLV31_RS09635	None	None	0.09400095788785476
gene-FLV31_RS08640	11	2	10	20	host	gene-FLV31_RS08640	None	None	0.294071809098832
gene-FLV31_RS16045	56	22	50	94	host	dnaN	None	None	0.8688663603114043
gene-FLV31_RS17945	13	9	16	27	host	zwf	None	None	0.16266964263916756
gene-FLV31_RS09625	9	3	3	8	host	gene-FLV31_RS09625	None	None	0.10566590920067372
gene-FLV31_RS06580	15	8	11	29	host	tpiA	None	None	0.45007385289308605
gene-FLV31_RS15185	10	3	8	24	host	gene-FLV31_RS15185	None	None	0.23815521874460427
gene-FLV31_RS08985	9	5	13	8	host	gene-FLV31_RS08985	None	None	0.03400782016648268
gene-FLV31_RS15615	4	3	6	32	host	gene-FLV31_RS15615	None	None	0.6275821874577403
gene-FLV31_RS16560	2	3	14	8	host	gene-FLV31_RS16560	None	None	0.35427372142434876
gene-FLV31_RS10660	22	5	15	49	host	gene-FLV31_RS10660	None	None	0.8238643923350611
gene-FLV31_RS10935	2	7	24	74	host	argB	None	None	2.300266454798867
gene-FLV31_RS03905	5	1	7	18	host	gene-FLV31_RS03905	None	None	0.8931820509652766
gene-FLV31_RS14000	13	3	6	10	host	gene-FLV31_RS14000	None	None	0.10719971739483482
gene-FLV31_RS16430	9	7	24	33	host	gene-FLV31_RS16430	None	None	2.4635705642548893
gene-FLV31_RS18675	4	1	6	10	host	gene-FLV31_RS18675	None	None	0.3081337845138915
gene-FLV31_RS02795	3	2	8	18	host	gene-FLV31_RS02795	None	None	0.689300692632531
gene-FLV31_RS19025	2	1	3	4	host	gene-FLV31_RS19025	None	None	0.088172117582519
gene-FLV31_RS08785	18	35	155	210	host	gene-FLV31_RS08785	None	None	3.794280411990479
gene-FLV31_RS20155	1	3	11	23	host	gene-FLV31_RS20155	None	None	0.3086084167866672
gene-FLV31_RS11420	75	29	16	60	host	gene-FLV31_RS11420	None	None	1.426077003473795
gene-FLV31_RS05485	9	5	19	43	host	gene-FLV31_RS05485	None	None	0.8386135019165556
gene-FLV31_RS07880	0	3	27	52	host	gene-FLV31_RS07880	None	None	0.9425219816345286
gene-FLV31_RS12530	2	3	0	6	host	gene-FLV31_RS12530	None	None	0.24010321522297387
gene-FLV31_RS06915	3	2	2	14	host	gene-FLV31_RS06915	None	None	0.35873675994417864
gene-FLV31_RS15115	13	0	6	12	host	gene-FLV31_RS15115	None	None	0.21339336899363448
gene-FLV31_RS18610	44	46	99	222	host	lipA	None	None	4.264516193030376
gene-FLV31_RS07220	4	1	8	14	host	gene-FLV31_RS07220	None	None	0.7027876952921408
gene-FLV31_RS16280	5	7	33	41	host	gene-FLV31_RS16280	None	None	0.3018208580246189
gene-FLV31_RS16715	1	1	5	10	host	gene-FLV31_RS16715	None	None	0.2419744186461883
